NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
128,845,46,1.8,1,,,9,2191,238,146.0,0,402,2457,16.22,0.0,119,13.22,0.474,0.824,0.742,198,291,34,0.33,202,47,0.07,8,3,162,0.409,1.011
158,845,46,2.78,1,,,11,3722,415,180.0,0,711,4164,16.36,0.0,147,13.36,0.474,0.824,0.742,198,472,34,0.547,202,49,0.04,9,3,162,0.76,1.572
158,845,46,2.78,1,,,11,3722,415,180.0,0,711,4164,16.36,0.0,147,13.36,0.474,0.824,0.742,198,472,34,0.593,202,49,0.04,9,3,162,0.733,1.588
141,845,46,1.81,1,,,10,2881,319,161.0,0,538,3225,16.1,0.0,131,13.1,0.474,0.824,0.742,198,345,34,0.33,202,39,0.04,7,3,162,0.464,0.986
128,845,46,2.59,1,,,9,3781,432,146.0,0,732,4221,16.22,0.0,119,13.22,0.474,0.824,0.742,198,400,34,0.551,202,53,0.04,9,4,162,0.684,1.473
158,845,46,2.35,1,,,11,3394,379,180.0,0,640,3795,16.36,0.0,147,13.36,0.474,0.824,0.742,198,425,34,0.486,202,57,0.06,6,3,162,0.618,1.314
128,845,46,1.93,1,,,9,2288,251,146.0,0,423,2563,16.22,0.0,119,13.22,0.474,0.824,0.742,198,291,34,0.389,202,47,0.06,8,3,162,0.482,1.057
128,845,46,2.42,1,,,9,3783,432,146.0,0,732,4223,16.22,0.0,119,13.22,0.474,0.824,0.742,198,406,34,0.464,202,53,0.04,8,3,162,0.655,1.348
141,845,46,3.0,1,,,10,4397,504,161.0,0,849,4910,16.1,0.0,131,13.1,0.474,0.824,0.742,198,461,34,0.557,202,47,0.03,10,4,162,0.772,1.734
158,845,46,2.25,1,,,11,3394,379,180.0,0,640,3795,16.36,0.0,147,13.36,0.474,0.824,0.742,198,425,34,0.493,202,57,0.06,6,3,162,0.632,1.208
