NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
503,2286,344,23.1,0,,,40,74373,5877,595.0,0,23260,82877,14.88,0.0,463,11.57,0.541,0.478,0.316,2566,9865,182,5.348,202,361,0.02,103,47,1170,6.969,12.023
553,1492,134,23.21,0,,,42,79927,6344,649.0,0,25027,89041,15.45,0.0,511,12.17,0.242,0.312,0.123,509,10906,190,5.102,202,383,0.02,103,48,414,6.54,12.68
1125,1817,248,23.42,0,,,32,47400,4470,1275.0,0,15160,53091,39.84,0.0,1093,34.16,0.295,0.38,0.228,2526,16788,716,6.187,206,1029,0.08,62,35,756,7.156,12.372
645,2017,334,23.47,0,,,27,116151,12719,749.0,0,37153,129735,27.74,0.0,618,22.89,0.493,0.422,0.307,2813,40868,727,7.429,205,1302,0.05,38,21,1142,9.061,10.175
1324,2087,288,23.6,0,,,64,75831,7596,1584.0,0,23244,86634,24.75,0.0,1260,19.69,0.483,0.437,0.265,1792,17263,335,6.538,202,673,0.04,65,33,970,7.994,10.958
1035,2001,258,23.04,0,,,68,89257,8482,1375.0,0,26276,100890,20.22,0.0,967,14.22,0.435,0.419,0.237,1322,17124,259,5.72,202,509,0.02,88,45,847,7.071,11.932
965,2223,308,23.47,0,,,67,87174,8291,1303.0,0,25666,98521,19.45,0.0,898,13.4,0.517,0.465,0.283,1725,16619,253,5.97,202,507,0.02,88,45,1054,7.48,11.878
645,1093,86,23.55,0,,,27,100269,10611,749.0,0,32228,111734,27.74,0.0,618,22.89,0.184,0.229,0.079,261,38474,727,7.458,205,1294,0.05,38,20,243,8.997,9.908
503,2028,260,22.44,0,,,40,73395,5803,595.0,0,22937,81775,14.88,0.0,463,11.57,0.464,0.424,0.239,1538,9693,179,4.777,202,361,0.02,103,47,913,6.39,12.014
947,2180,318,23.51,0,,,50,71208,7114,1107.0,0,21313,80759,22.14,0.0,897,17.94,0.517,0.456,0.292,2247,13906,227,5.262,202,453,0.02,72,40,1080,6.568,13.087
1162,2469,390,22.95,0,,,62,85500,8281,1456.0,0,26438,97362,23.48,0.0,1101,18.05,0.594,0.517,0.358,3740,16230,263,5.433,202,527,0.03,72,38,1369,6.81,11.692
1054,1696,172,23.48,0,,,62,78231,7133,1358.0,0,24016,89269,21.9,0.0,992,16.0,0.338,0.355,0.158,696,13773,244,5.989,202,491,0.03,87,44,533,7.359,11.439
3,3805,804,14.48,0,,,1,29406,3247,5.0,0,9831,32690,5.0,0.0,2,2.0,0.802,0.796,0.739,29413,4,3,0.537,202,9,0.0,61,46,2635,1.354,11.135
645,2377,438,23.46,0,,,27,107375,11375,749.0,0,34564,119640,27.74,0.0,618,22.89,0.527,0.497,0.403,7368,42687,727,7.807,205,1302,0.05,38,20,1458,9.7,9.594
1023,2044,264,23.71,0,,,69,90088,8164,1377.0,0,27755,102535,19.96,0.0,954,13.83,0.44,0.428,0.243,1525,15952,263,5.797,202,519,0.03,107,45,874,7.3,11.886
959,2418,382,22.67,0,,,65,84195,7605,1281.0,0,25914,95898,19.71,0.0,894,13.75,0.575,0.506,0.351,3390,14655,257,5.678,202,507,0.03,107,44,1312,7.185,11.281
987,1965,246,22.88,0,,,66,85760,7736,1311.0,0,26407,97654,19.86,0.0,921,13.95,0.43,0.411,0.226,1426,15027,257,5.712,202,517,0.03,107,44,824,7.026,11.542
604,2362,428,23.36,0,,,24,94105,10361,702.0,0,30002,105190,29.25,0.0,580,24.17,0.527,0.494,0.393,6679,30607,716,7.565,205,1280,0.05,38,21,1437,9.454,9.576
645,2171,390,23.08,0,,,27,104376,11073,749.0,0,33542,116302,27.74,0.0,618,22.89,0.498,0.454,0.358,4353,40290,727,7.158,205,1302,0.05,38,20,1287,8.931,10.099
