NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
742,5492,413,20.82,1,413,227,172
742,5492,413,21.76,1,413,227,172
742,5492,413,21.06,1,413,227,172
742,5492,413,20.64,1,413,227,172
742,5492,413,22.16,1,413,227,172
742,5492,413,21.33,1,413,227,172
742,5492,413,22.01,1,413,227,172
742,5492,413,20.11,1,413,227,172
742,5492,413,20.99,1,413,227,172
742,5492,413,21.32,1,413,227,172
