NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
742,5492,413,21.46,1,413,227,172
742,5492,413,22.44,1,413,227,172
742,5492,413,21.46,1,413,227,172
742,5492,413,22.94,1,413,227,172
742,5492,413,21.59,1,413,227,172
742,5492,413,21.63,1,413,227,172
742,5492,413,21.44,1,413,227,172
742,5492,413,21.26,1,413,227,172
742,5492,413,21.39,1,413,227,172
742,5492,413,22.1,1,413,227,172
