NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
742,5492,413,23.35,1,413,227,172
742,5492,413,21.14,1,413,227,172
742,5492,413,20.24,1,413,227,172
742,5492,413,21.56,1,413,227,172
742,5492,413,20.93,1,413,227,172
742,5492,413,22.13,1,413,227,172
742,5492,413,22.08,1,413,227,172
742,5492,413,21.73,1,413,227,172
742,5492,413,22.05,1,413,227,172
742,5492,413,22.22,1,413,227,172
