NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
742,5492,413,21.36,1,413,227,172
742,5492,413,21.06,1,413,227,172
742,5492,413,23.31,1,413,227,172
742,5492,413,22.2,1,413,227,172
742,5492,413,23.06,1,413,227,172
742,5492,413,21.75,1,413,227,172
742,5492,413,21.58,1,413,227,172
742,5492,413,22.46,1,413,227,172
742,5492,413,22.84,1,413,227,172
742,5492,413,21.62,1,413,227,172
