NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
7,1741,450,10.08,1,,,91,5302,960,99.0,1,223,6389,1.09,0.01,1,0.01,0.345,0.488,0.487,3698,146,29,2.895,221,63,0.07,27,10,1035,3.172,3.191
7,1741,450,9.66,1,,,91,5302,960,99.0,1,223,6389,1.09,0.01,1,0.01,0.345,0.488,0.487,3698,146,29,2.604,219,67,0.08,27,11,1035,2.959,3.235
7,1741,450,9.56,1,,,91,5302,960,99.0,1,223,6389,1.09,0.01,1,0.01,0.345,0.488,0.487,3698,146,29,2.68,221,63,0.07,27,10,1035,2.905,3.054
7,1741,450,9.62,1,,,91,5302,960,99.0,1,223,6389,1.09,0.01,1,0.01,0.345,0.488,0.487,3698,146,29,2.672,219,68,0.08,27,10,1035,2.939,3.007
7,1741,450,9.65,1,,,91,5302,960,99.0,1,223,6389,1.09,0.01,1,0.01,0.345,0.488,0.487,3698,146,29,2.652,219,19,0.02,27,10,1035,2.923,3.272
7,1741,450,9.59,1,,,91,5302,960,99.0,1,223,6389,1.09,0.01,1,0.01,0.345,0.488,0.487,3698,146,29,2.618,219,19,0.02,27,10,1035,2.851,3.016
7,1741,450,9.3,1,,,91,5302,960,99.0,1,223,6389,1.09,0.01,1,0.01,0.345,0.488,0.487,3698,146,29,2.608,219,67,0.08,27,11,1035,2.897,2.991
7,1741,450,10.15,1,,,91,5302,960,99.0,1,223,6389,1.09,0.01,1,0.01,0.345,0.488,0.487,3698,146,29,2.776,219,68,0.08,27,10,1035,3.077,3.26
7,1741,450,9.86,1,,,91,5302,960,99.0,1,223,6389,1.09,0.01,1,0.01,0.345,0.488,0.487,3698,146,29,2.647,221,63,0.07,27,10,1035,2.989,3.14
7,1741,450,9.61,1,,,91,5302,960,99.0,1,223,6389,1.09,0.01,1,0.01,0.345,0.488,0.487,3698,146,29,2.713,219,67,0.08,27,11,1035,2.968,2.955
