NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
479,1264,338,6.84,1,196,116,204
479,1264,338,6.67,1,196,116,204
479,1264,338,6.53,1,196,116,204
479,1264,338,6.67,1,196,116,204
479,1264,338,6.54,1,196,116,204
479,1264,338,7.36,1,196,116,204
479,1264,338,6.71,1,196,116,204
479,1264,338,6.78,1,196,116,204
479,1264,338,7.83,1,196,116,204
479,1264,338,6.6,1,196,116,204
