NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
430,1266,338,6.48,1,87,62,179
430,1266,338,6.52,1,87,62,179
430,1266,338,6.39,1,87,62,179
430,1266,338,6.45,1,87,62,179
430,1266,338,6.5,1,87,62,179
430,1266,338,6.6,1,87,62,179
430,1266,338,6.46,1,87,62,179
430,1266,338,6.15,1,87,62,179
430,1266,338,6.27,1,87,62,179
430,1266,338,6.36,1,87,62,179
