NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
430,1266,338,6.53,1,87,62,179
430,1266,338,6.2,1,87,62,179
430,1266,338,6.39,1,87,62,179
430,1266,338,6.35,1,87,62,179
430,1266,338,6.31,1,87,62,179
430,1266,338,6.28,1,87,62,179
430,1266,338,6.29,1,87,62,179
430,1266,338,6.36,1,87,62,179
430,1266,338,6.09,1,87,62,179
430,1266,338,6.2,1,87,62,179
