NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
3104,1730,464,714.37,1,,,2935,3336399,469785,33461.0,1,146232,3860702,11.4,0.0,168,0.06,0.56,0.826,0.734,116161,810309,39574,193.248,8696,22145,0.07,47,18,1101,207.21,61.137
325,1730,464,112.29,1,,,165,904022,136057,1522.0,2,34962,1057470,9.22,0.01,158,0.96,0.56,0.826,0.734,95339,206179,13228,54.479,5100,6216,0.1,178,94,1101,59.332,21.556
3637,1730,464,896.8,0,,,3486,3975695,559203,39722.0,1,174765,4599842,11.39,0.0,150,0.04,0.56,0.826,0.734,22058,999833,37573,208.639,9271,20827,0.05,48,19,1101,227.398,76.502
1550,1730,464,370.58,1,,,1365,1558243,218059,15720.0,1,67712,1804349,11.52,0.0,184,0.13,0.56,0.826,0.734,126626,392096,29223,127.678,6936,15073,0.12,42,15,1101,134.811,38.276
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,1730,464,126.16,1,,,165,904022,136057,1522.0,2,34962,1057470,9.22,0.01,158,0.96,0.56,0.826,0.734,95339,206179,13228,60.247,5100,6254,0.1,178,94,1101,64.613,24.188
244,1730,464,49.28,1,,,84,313359,48651,630.0,2,11401,369860,7.5,0.02,158,1.88,0.56,0.826,0.734,32549,53534,5882,24.645,4156,3340,0.16,114,40,1101,26.344,11.342
325,1730,464,124.05,1,,,165,904022,136057,1522.0,2,34962,1057470,9.22,0.01,158,0.96,0.56,0.826,0.734,95339,206179,13228,59.891,5100,6262,0.1,178,94,1101,64.94,23.477
3588,774,0,897.07,0,,,3438,3956501,556332,39579.0,1,173583,4577312,11.51,0.0,149,0.04,0.02,0.37,0.0,8,986709,36943,203.243,8594,21059,0.05,48,20,8,220.233,74.106
1561,1730,464,415.82,1,,,1362,2242131,316833,15151.0,1,97464,2595081,11.12,0.0,198,0.15,0.56,0.826,0.734,126572,565586,33666,149.213,8180,16456,0.08,46,17,1101,160.02,48.82
1550,1730,464,366.21,1,,,1365,1558243,218059,15720.0,1,67712,1804349,11.52,0.0,184,0.13,0.56,0.826,0.734,126626,392096,29223,125.118,6934,15075,0.12,42,14,1101,132.295,36.521
2338,1730,464,519.95,1,,,2160,2521512,356800,24259.0,1,110690,2918460,11.23,0.0,177,0.08,0.56,0.826,0.734,105723,608003,31245,149.151,6778,17416,0.09,47,16,1101,160.307,50.429
325,1730,464,123.68,1,,,165,904022,136057,1522.0,2,34962,1057470,9.22,0.01,158,0.96,0.56,0.826,0.734,95339,206179,13228,59.664,5100,6249,0.1,178,94,1101,65.2,22.632
294,1730,464,46.67,1,,,137,253670,38893,1201.0,2,9790,297388,8.77,0.01,155,1.13,0.56,0.826,0.734,33903,44236,7016,19.103,381,3004,0.17,78,29,1101,20.906,10.059
244,1730,464,48.84,1,,,84,313359,48651,630.0,2,11401,369860,7.5,0.02,158,1.88,0.56,0.826,0.734,32549,53534,5882,25.425,4156,3364,0.16,114,40,1101,27.333,10.103
3104,1730,464,627.36,1,,,2935,3336399,469785,33461.0,1,146232,3860702,11.4,0.0,168,0.06,0.56,0.826,0.734,116161,810309,39574,177.67,8696,22141,0.07,47,18,1101,191.847,54.802
325,1730,464,118.16,1,,,165,904022,136057,1522.0,2,34962,1057470,9.22,0.01,158,0.96,0.56,0.826,0.734,95339,206179,13228,56.411,5100,6254,0.1,178,94,1101,61.155,24.084
588,1730,464,126.58,1,,,340,825467,119766,3590.0,3,33911,960206,10.56,0.01,245,0.72,0.56,0.826,0.734,57948,184686,22087,57.854,2297,8659,0.15,101,53,1101,61.624,23.071
560,1730,464,104.34,1,,,400,727880,106775,4099.0,2,29370,849020,10.25,0.0,158,0.4,0.56,0.826,0.734,32549,152249,6301,40.245,3403,3686,0.1,156,66,1101,44.603,15.781
325,1730,464,127.99,1,,,165,904022,136057,1522.0,2,34962,1057470,9.22,0.01,158,0.96,0.56,0.826,0.734,95339,206179,13228,62.342,5100,6215,0.1,178,94,1101,67.421,23.579
481,1730,464,85.24,1,,,216,512524,75140,2227.0,3,20664,597269,10.31,0.01,262,1.21,0.56,0.826,0.734,35109,98351,16737,40.63,492,6550,0.17,101,46,1101,43.212,16.429
891,1730,464,220.89,1,,,659,1053453,147922,7103.0,1,45065,1220771,10.78,0.0,231,0.35,0.56,0.826,0.734,95096,253007,31531,109.064,7019,13797,0.12,43,16,1101,114.517,31.862
325,1730,464,126.08,1,,,165,904022,136057,1522.0,2,34962,1057470,9.22,0.01,158,0.96,0.56,0.826,0.734,95339,206179,13228,60.057,5100,6249,0.1,178,94,1101,64.836,23.501
294,1730,464,42.45,1,,,137,253670,38893,1201.0,2,9790,297388,8.77,0.01,155,1.13,0.56,0.826,0.734,33903,44236,7016,17.537,381,3002,0.17,78,29,1101,19.061,9.41
469,1730,464,78.73,1,,,204,498067,73196,2115.0,3,20083,580597,10.37,0.01,262,1.28,0.56,0.826,0.734,35109,96367,16737,36.945,492,6541,0.17,105,44,1101,39.397,15.803
244,1730,464,48.23,1,,,84,313359,48651,630.0,2,11401,369860,7.5,0.02,158,1.88,0.56,0.826,0.734,32549,53534,5882,25.856,4156,3338,0.16,114,40,1101,27.886,9.777
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3104,1730,464,692.55,1,,,2935,3336399,469785,33461.0,1,146232,3860702,11.4,0.0,168,0.06,0.56,0.826,0.734,116161,810309,39574,186.147,8696,22137,0.07,47,18,1101,200.255,67.418
294,1730,464,41.33,1,,,137,253670,38893,1201.0,2,9790,297388,8.77,0.01,155,1.13,0.56,0.826,0.734,33903,44236,7016,17.181,381,3000,0.17,78,29,1101,18.705,9.313
325,1730,464,113.63,1,,,165,904022,136057,1522.0,2,34962,1057470,9.22,0.01,158,0.96,0.56,0.826,0.734,95339,206179,13228,56.42,5100,6259,0.1,178,94,1101,60.705,21.578
