NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
558,2514,710,131.17,1,,,78,1728302,196945,749.0,0,34725,1934706,9.6,0.0,489,6.27,0.706,0.848,0.775,197738,71350,7208,54.773,384,3252,0.07,85,48,1949,63.172,44.141
557,2514,710,512.65,1,,,120,9435937,1046948,910.0,0,173308,10501165,7.58,0.0,453,3.78,0.706,0.848,0.775,256270,232666,15558,189.891,390,9428,0.04,47,19,1949,239.209,187.729
663,2514,710,206.92,1,,,130,3035700,339716,1141.0,0,59316,3385707,8.78,0.0,533,4.1,0.706,0.848,0.775,139206,114552,9390,92.924,370,5353,0.06,45,13,1949,107.928,61.544
735,2514,710,100.5,1,,,188,1184220,134216,1558.0,0,22135,1331417,8.29,0.0,547,2.91,0.706,0.848,0.775,139206,42827,5312,39.321,397,2792,0.1,546,110,1949,45.662,30.441
558,2514,710,129.59,1,,,78,1728302,196945,749.0,0,34725,1934706,9.6,0.0,489,6.27,0.706,0.848,0.775,197738,71350,7208,53.378,384,3248,0.07,85,48,1949,63.022,43.925
515,2514,710,313.25,1,,,105,5591418,602373,803.0,0,79307,6239555,7.65,0.0,434,4.13,0.706,0.848,0.775,197738,174290,10133,118.027,407,5694,0.06,1025,361,1949,147.652,112.555
515,2514,710,315.22,1,,,105,5591418,602373,803.0,0,79307,6239555,7.65,0.0,434,4.13,0.706,0.848,0.775,197738,174290,10133,122.295,407,5667,0.06,1025,361,1949,149.244,112.123
735,2514,710,99.25,1,,,188,1184220,134216,1558.0,0,22135,1331417,8.29,0.0,547,2.91,0.706,0.848,0.775,139206,42827,5312,40.757,397,2834,0.1,546,110,1949,46.858,29.866
663,2514,710,208.4,1,,,132,3053380,341691,1147.0,0,59667,3405410,8.69,0.0,533,4.04,0.706,0.848,0.775,139206,114940,9406,94.513,370,5409,0.06,45,13,1949,110.046,59.697
628,2514,710,575.82,1,,,100,5986312,643633,961.0,0,84274,6677512,9.61,0.0,546,5.46,0.706,0.848,0.775,259733,235650,43068,287.888,820,17793,0.13,1432,493,1949,321.393,178.884
824,2514,710,116.89,1,,,281,1386400,157803,2060.0,0,29291,1554035,7.33,0.0,569,2.02,0.706,0.848,0.775,139206,50578,5662,44.439,377,3147,0.08,96,43,1949,51.601,34.726
824,2514,710,118.69,1,,,281,1386400,157803,2060.0,0,29291,1554035,7.33,0.0,569,2.02,0.706,0.848,0.775,139206,50578,5662,45.031,377,3173,0.08,96,43,1949,52.65,35.374
577,2514,710,539.42,1,,,152,11635797,1283126,1025.0,0,210036,12932924,6.74,0.0,473,3.11,0.706,0.848,0.775,197738,165839,12906,160.729,380,8215,0.03,50,23,1949,222.271,213.369
510,2514,710,186.5,1,,,86,2168688,242805,748.0,0,40135,2420923,8.7,0.0,424,4.93,0.706,0.848,0.775,139206,69886,8872,90.594,332,5528,0.09,138,70,1949,102.026,55.246
663,2514,710,206.82,1,,,132,3053380,341691,1147.0,0,59667,3405410,8.69,0.0,533,4.04,0.706,0.848,0.775,139206,114940,9406,93.207,370,5381,0.06,45,13,1949,107.515,62.668
663,2514,710,224.37,1,,,132,3298432,369004,1147.0,0,63979,3678206,8.69,0.0,533,4.04,0.706,0.848,0.775,139206,121088,9286,97.826,370,5397,0.06,45,13,1949,113.201,72.204
558,2514,710,132.2,1,,,78,1728302,196945,749.0,0,34725,1934706,9.6,0.0,489,6.27,0.706,0.848,0.775,197738,71350,7208,53.353,384,3256,0.07,85,48,1949,62.692,45.448
730,2514,710,98.29,1,,,155,1141233,129690,1368.0,0,20956,1283314,8.83,0.0,578,3.73,0.706,0.848,0.775,139206,38826,5381,40.128,397,2837,0.11,556,121,1949,46.387,29.711
824,2514,710,116.76,1,,,281,1386400,157803,2060.0,0,29291,1554035,7.33,0.0,569,2.02,0.706,0.848,0.775,139206,50578,5662,44.56,377,3179,0.08,96,43,1949,52.411,34.548
663,2514,710,226.48,1,,,132,3298432,369004,1147.0,0,63979,3678206,8.69,0.0,533,4.04,0.706,0.848,0.775,139206,121088,9286,98.958,370,5397,0.06,45,13,1949,116.009,66.558
730,2514,710,100.16,1,,,155,1141233,129690,1368.0,0,20956,1283314,8.83,0.0,578,3.73,0.706,0.848,0.775,139206,38826,5381,39.73,397,2837,0.11,556,121,1949,46.216,32.443
824,2514,710,121.93,1,,,281,1386400,157803,2060.0,0,29291,1554035,7.33,0.0,569,2.02,0.706,0.848,0.775,139206,50578,5662,46.56,377,3143,0.08,96,43,1949,53.92,36.236
659,2514,710,649.95,1,,,102,5611097,605818,1005.0,0,78258,6261360,9.85,0.0,575,5.64,0.706,0.848,0.775,196631,220028,55004,352.182,1159,21808,0.15,1105,364,1949,386.752,183.565
632,2514,710,706.91,1,,,104,6598878,708890,979.0,0,92172,7359794,9.41,0.0,548,5.27,0.706,0.848,0.775,259733,270300,55527,375.702,820,22232,0.14,1425,488,1949,410.99,214.199
824,2514,710,117.21,1,,,281,1386400,157803,2060.0,0,29291,1554035,7.33,0.0,569,2.02,0.706,0.848,0.775,139206,50578,5662,45.685,377,3161,0.08,96,43,1949,52.81,34.576
824,2514,710,118.18,1,,,281,1386400,157803,2060.0,0,29291,1554035,7.33,0.0,569,2.02,0.706,0.848,0.775,139206,50578,5662,45.356,377,3133,0.08,96,43,1949,53.156,35.038
577,2514,710,554.04,1,,,152,11635797,1283126,1025.0,0,210036,12932924,6.74,0.0,473,3.11,0.706,0.848,0.775,197738,165839,12906,162.244,380,8233,0.03,50,23,1949,225.59,223.346
558,2514,710,125.97,1,,,78,1728302,196945,749.0,0,34725,1934706,9.6,0.0,489,6.27,0.706,0.848,0.775,197738,71350,7208,49.633,384,3263,0.07,85,48,1949,57.797,45.227
558,2514,710,124.98,1,,,78,1728302,196945,749.0,0,34725,1934706,9.6,0.0,489,6.27,0.706,0.848,0.775,197738,71350,7208,52.305,384,3240,0.07,85,48,1949,60.809,41.268
1271,2514,710,497.39,1,,,288,8086866,893567,2639.0,0,148848,8997855,9.16,0.0,999,3.47,0.706,0.848,0.775,197738,181666,15380,185.906,383,10463,0.05,47,18,1949,225.038,168.258
