NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
21867,1971,454,896.05,0,,,575,3520175,222844,32547.0,20928,186274,3882231,56.6,36.4,364,0.63,0.357,0.472,0.453,77204,2142380,470445,424.483,242551,812112,0.55,681,416,1353,440.379,137.192
779,2242,532,896.0,0,,,83,6373431,489339,1783.0,14,230863,6922738,21.48,0.17,682,8.22,0.407,0.536,0.531,745588,924270,123532,466.357,802,48011,0.13,1039,133,1606,504.374,275.666
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2893,2142,496,895.89,0,,,576,4251951,321849,17584.0,1757,165038,4644857,30.53,3.05,560,0.97,0.395,0.513,0.495,526549,901179,74335,211.695,7224,28292,0.13,593,182,1517,230.67,182.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2979,2142,496,895.65,0,,,586,4293417,324462,17972.0,1833,166888,4689980,30.67,3.13,560,0.96,0.395,0.513,0.495,528893,914364,74792,206.95,7224,28324,0.13,593,182,1517,228.478,177.474
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16243,1562,292,896.43,0,,,292,1542639,69894,23477.0,15518,107050,1689513,80.4,53.14,433,1.48,0.333,0.374,0.291,51399,1995747,935444,653.773,449510,1983664,1.04,124,98,1023,660.221,51.888
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703,2149,498,895.82,0,,,553,4169683,316603,16606.0,1591,161399,4555309,30.03,2.88,560,1.01,0.395,0.514,0.497,537491,875214,73225,202.759,7052,28001,0.13,593,182,1525,224.117,182.983
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,2142,496,895.66,0,,,585,4282923,323842,17935.0,1824,166362,4678593,30.66,3.12,560,0.96,0.395,0.513,0.495,522360,910431,74668,200.531,7224,28324,0.13,593,182,1517,219.097,188.61
2780,2149,498,895.61,0,,,563,4188149,317918,17062.0,1658,162108,4575535,30.31,2.95,560,1.0,0.395,0.514,0.497,517170,879707,73437,210.74,7224,28118,0.13,593,182,1525,232.533,169.998
9866,1615,308,896.02,0,,,738,3854503,225320,32841.0,8824,173268,4158980,44.5,11.96,304,0.41,0.341,0.386,0.307,192604,832566,67842,167.041,45023,36950,0.12,1018,509,1077,187.076,229.194
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9978,1616,308,895.14,0,,,742,3936460,228685,33051.0,8932,178204,4247260,44.54,12.04,304,0.41,0.341,0.387,0.307,255114,872474,71789,167.282,50885,39663,0.12,1018,516,1078,186.933,221.393
10682,1615,308,895.87,0,,,767,4021432,232309,34582.0,9611,183643,4339405,45.09,12.53,304,0.4,0.341,0.386,0.307,214702,916649,76474,170.708,57639,41684,0.12,1039,522,1077,191.131,223.287
2811,2142,496,896.28,0,,,566,4223140,319982,17179.0,1685,163814,4613501,30.35,2.98,560,0.99,0.395,0.513,0.495,536723,892466,74082,201.903,7224,28189,0.13,593,182,1517,221.488,177.957
2861,2142,496,895.84,0,,,572,4241780,321156,17412.0,1729,164626,4633755,30.44,3.02,560,0.98,0.395,0.513,0.495,531933,898414,74254,208.092,7224,28276,0.13,593,182,1517,230.551,191.481
14735,1562,292,894.87,0,,,279,1458641,68685,21592.0,14023,98940,1597974,77.39,50.26,433,1.55,0.333,0.374,0.291,51537,1766362,918889,653.427,429173,1977697,1.11,124,97,1023,660.681,53.997
14956,1552,290,895.43,0,,,281,1466223,68871,21871.0,14242,99607,1606251,77.83,50.68,433,1.54,0.333,0.371,0.289,46679,1783368,920162,655.807,426342,1978148,1.1,124,97,1015,662.516,51.583
1920,2138,496,895.43,0,,,457,5983137,423892,11148.0,731,209816,6492728,24.39,1.6,732,1.6,0.395,0.512,0.495,661032,1265885,102350,299.67,12190,45737,0.16,2156,595,1515,329.318,203.471
2064,2138,496,896.49,0,,,483,6122114,432741,12175.0,849,215192,6643132,25.21,1.76,732,1.52,0.395,0.512,0.495,664322,1307904,104712,286.973,14021,47072,0.16,2156,630,1515,316.43,211.597
15410,1562,292,896.45,0,,,285,1495541,69243,22441.0,14692,102480,1638192,78.74,51.55,433,1.52,0.333,0.374,0.291,50571,1863740,926083,654.568,390364,1980208,1.08,124,98,1023,661.403,52.254
3121,2149,498,895.76,0,,,603,4347911,327884,18676.0,1959,169327,4749260,30.97,3.25,560,0.93,0.395,0.514,0.497,520538,932141,75584,195.485,7330,28674,0.13,593,182,1525,215.935,176.13
2901,2149,498,895.71,0,,,578,4254839,322071,17670.0,1764,165139,4648029,30.57,3.06,560,0.97,0.395,0.514,0.497,525558,901755,74336,203.538,7224,28292,0.13,593,182,1525,227.545,183.98
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14626,1562,292,895.44,0,,,278,1452583,68592,21454.0,13915,98360,1591371,77.17,50.05,433,1.56,0.333,0.374,0.291,51629,1750792,917712,657.564,476490,1977216,1.12,124,97,1023,664.857,50.287
