NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
193,2163,588,26.1,0,,,49,208540,24849,307.0,0,4445,235603,6.27,0.0,153,3.12,0.626,0.729,0.642,18196,6069,971,9.284,310,789,0.11,78,27,1610,10.599,8.776
6,2391,606,25.81,0,,,12,192120,21208,34.0,0,3451,213529,2.83,0.0,0,0.0,0.693,0.806,0.662,162143,138,24,1.737,212,79,0.01,47,27,1733,3.396,17.241
233,2423,618,25.96,0,,,43,241925,28352,280.0,0,5922,272022,6.51,0.0,190,4.42,0.699,0.817,0.675,14755,8198,937,10.127,232,740,0.08,45,17,1770,11.794,9.037
234,2283,566,25.92,0,,,39,316353,36888,277.0,0,6171,358398,7.1,0.0,195,5.0,0.681,0.77,0.618,14929,7695,592,7.894,254,496,0.08,131,60,1634,9.852,10.234
193,2163,588,25.65,0,,,49,205497,24522,307.0,0,4378,232244,6.27,0.0,153,3.12,0.626,0.729,0.642,15170,5948,861,9.048,310,755,0.11,70,27,1610,10.348,8.534
19,835,0,25.78,0,,,21,313190,33121,66.0,0,4062,348281,3.14,0.0,8,0.38,0.012,0.282,0.0,8,329,54,2.296,217,127,0.02,350,176,8,4.671,15.0
16,2229,566,26.12,0,,,20,305406,32293,62.0,0,3948,339649,3.1,0.0,6,0.3,0.65,0.752,0.618,57168,318,51,2.496,217,127,0.02,350,172,1598,5.113,15.034
234,2283,566,25.97,0,,,39,316776,36933,277.0,0,6182,358867,7.1,0.0,195,5.0,0.681,0.77,0.618,15352,7720,612,7.791,254,508,0.08,133,60,1634,10.172,10.055
207,2100,518,25.96,0,,,43,225115,26391,258.0,0,5535,253134,6.0,0.0,166,3.86,0.626,0.708,0.566,5708,7237,633,8.813,232,597,0.07,45,18,1474,10.416,10.141
20,2217,564,26.14,0,,,20,255276,27064,66.0,0,3339,284016,3.3,0.0,10,0.5,0.65,0.747,0.616,6786,293,46,2.105,217,131,0.03,350,161,1591,4.146,16.368
135,1741,342,25.9,0,,,71,266413,30793,321.0,0,5686,299895,4.52,0.0,90,1.27,0.521,0.587,0.373,1961,5662,448,7.057,288,466,0.06,82,34,1018,8.873,10.268
98,2357,596,25.92,0,,,60,223528,25773,241.0,0,4793,251560,4.02,0.0,64,1.07,0.687,0.795,0.651,15611,4447,431,7.58,276,442,0.06,80,32,1711,9.173,10.576
6,2323,584,25.9,0,,,12,201262,21964,34.0,0,3684,223421,2.83,0.0,0,0.0,0.681,0.783,0.638,112299,118,24,1.965,212,79,0.01,46,24,1672,3.563,16.944
92,2267,576,26.03,0,,,22,134896,15502,114.0,0,2512,151635,5.18,0.0,70,3.18,0.656,0.764,0.629,9080,2814,207,9.671,214,233,0.05,90,39,1637,10.922,10.663
194,2088,516,25.67,0,,,42,211279,24816,244.0,0,5233,237659,5.81,0.0,154,3.67,0.626,0.704,0.563,4590,6724,555,8.585,232,523,0.07,45,18,1465,10.131,10.253
117,2423,618,25.68,0,,,33,182152,21310,158.0,0,4230,204663,4.79,0.0,86,2.61,0.699,0.817,0.675,67004,4820,403,7.738,232,401,0.06,45,18,1770,9.06,11.632
193,2163,588,25.87,0,,,49,206405,24613,307.0,0,4392,233252,6.27,0.0,153,3.12,0.626,0.729,0.642,16084,5995,903,9.127,310,763,0.11,72,27,1610,10.446,8.553
298,2281,566,25.91,0,,,42,319105,37466,356.0,0,6013,361716,8.48,0.0,256,6.1,0.681,0.769,0.618,16073,7159,635,8.195,254,524,0.08,143,60,1632,10.303,9.582
135,1741,342,25.95,0,,,71,266570,30818,321.0,0,5688,300085,4.52,0.0,90,1.27,0.521,0.587,0.373,2125,5667,448,7.099,288,470,0.06,82,34,1018,8.82,10.8
117,2423,618,25.64,0,,,33,160881,18954,158.0,0,3863,180999,4.79,0.0,86,2.61,0.699,0.817,0.675,45729,4358,403,7.217,232,401,0.06,45,19,1770,8.566,12.096
294,835,0,25.75,0,,,40,302199,35533,338.0,0,5694,342652,8.45,0.0,254,6.35,0.012,0.282,0.0,8,6670,596,7.949,254,503,0.08,143,59,8,9.889,9.805
128,2330,588,25.86,0,,,70,261477,30210,313.0,0,5604,294303,4.47,0.0,84,1.2,0.687,0.786,0.642,14247,5533,444,7.328,288,466,0.06,82,34,1691,8.997,10.643
20,1877,446,26.03,0,,,18,311309,32923,60.0,0,4014,346171,3.33,0.0,10,0.56,0.583,0.633,0.487,3274,278,41,2.157,217,121,0.02,356,169,1264,4.434,15.539
9,2229,566,25.81,0,,,17,250180,26506,54.0,0,3253,278315,3.18,0.0,0,0.0,0.65,0.752,0.618,6554,243,37,2.589,217,116,0.02,356,164,1598,4.348,15.357
141,2374,648,25.88,0,,,74,280582,32450,342.0,0,6003,315838,4.62,0.0,93,1.26,0.693,0.8,0.707,14194,6079,458,7.244,300,476,0.06,82,35,1802,9.124,10.244
128,2322,584,25.77,0,,,70,261312,30193,313.0,0,5600,294124,4.47,0.0,84,1.2,0.687,0.783,0.638,14085,5527,444,7.578,288,466,0.06,82,34,1683,9.443,9.913
6,2323,584,25.85,0,,,12,195933,21403,34.0,0,3596,217540,2.83,0.0,0,0.0,0.681,0.783,0.638,106978,118,24,1.711,212,79,0.01,46,24,1672,3.41,17.014
193,2163,588,25.64,0,,,49,206664,24642,307.0,0,4396,233536,6.27,0.0,153,3.12,0.626,0.729,0.642,16339,6000,908,8.634,310,757,0.11,72,27,1610,10.077,9.099
193,2163,588,26.09,0,,,49,207296,24710,307.0,0,4407,234239,6.27,0.0,153,3.12,0.626,0.729,0.642,16972,6032,936,9.004,310,776,0.11,72,27,1610,10.538,8.965
6,2323,584,25.25,0,,,12,135666,14983,34.0,0,2505,150852,2.83,0.0,0,0.0,0.681,0.783,0.638,85750,118,24,1.86,212,79,0.02,45,22,1672,3.198,16.786
