NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
3,6152,1770,894.61,0,,,3,3559069,289553,6.0,0,362299,3872413,2.0,0.0,0,0.0,0.727,0.87,0.86,3517132,3458,12,254.515,205,36,0.0,19790,11069,,271.542,593.015
36,5450,1510,894.49,0,,,12,858201,59540,48.0,0,77687,933347,4.0,0.0,24,2.0,0.676,0.771,0.734,77515,1032,103,752.393,209,208,0.0,1219,407,4307,756.265,127.963
3,5964,1700,894.97,0,,,3,3624540,283468,6.0,0,360086,3943717,2.0,0.0,0,0.0,0.719,0.843,0.826,3594444,3620,12,245.11,205,36,0.0,31893,15717,,265.738,600.811
36,5425,1518,894.98,0,,,12,590089,25123,48.0,0,37316,643294,4.0,0.0,24,2.0,0.712,0.767,0.738,74205,653,213,791.818,208,229,0.01,2596,1166,4329,794.709,91.213
36,5425,1518,894.64,0,,,12,590095,25129,48.0,0,37322,643300,4.0,0.0,24,2.0,0.712,0.767,0.738,74205,653,213,787.635,208,229,0.01,2594,1166,4329,790.654,94.276
57,4403,1124,894.77,0,,,18,731776,25612,75.0,0,41200,797575,4.17,0.0,39,2.17,0.532,0.623,0.546,29307,866,207,775.253,208,252,0.01,2412,1116,3323,778.551,108.754
36,5425,1518,894.94,0,,,12,590089,25123,48.0,0,37316,643294,4.0,0.0,24,2.0,0.712,0.767,0.738,74205,653,213,782.843,208,229,0.01,2596,1166,4329,785.627,99.89
36,5425,1518,894.7,0,,,12,590089,25123,48.0,0,37316,643294,4.0,0.0,24,2.0,0.712,0.767,0.738,74205,653,213,780.183,208,229,0.01,2596,1166,4329,783.631,101.807
35,5450,1510,894.94,0,,,13,915635,63380,48.0,0,82697,995829,3.69,0.0,22,1.69,0.676,0.771,0.734,84795,1006,103,749.776,209,164,0.0,1212,412,4307,754.98,131.692
25,5765,1652,896.02,0,,,9,2264800,96667,34.0,0,130221,2481788,3.78,0.0,16,1.78,0.712,0.815,0.803,331401,1882,79,538.239,209,130,0.0,16705,8099,4753,547.658,330.803
3,6020,1730,895.06,0,,,3,3398548,289238,6.0,0,360924,3695430,2.0,0.0,0,0.0,0.727,0.851,0.841,3340454,3347,12,239.399,205,36,0.0,4809,3212,,257.008,610.119
36,5425,1518,895.24,0,,,12,590089,25123,48.0,0,37316,643294,4.0,0.0,24,2.0,0.712,0.767,0.738,74205,653,213,790.545,208,229,0.01,2596,1166,4329,794.065,92.432
33,6095,1746,895.0,0,,,13,1107820,55789,46.0,0,78415,1207248,3.54,0.0,20,1.54,0.712,0.862,0.848,102267,1581,253,712.572,208,308,0.0,3712,1701,5012,717.914,166.645
36,5425,1518,895.24,0,,,12,590089,25123,48.0,0,37316,643294,4.0,0.0,24,2.0,0.712,0.767,0.738,74205,653,213,786.535,208,229,0.01,2596,1166,4329,789.594,96.575
27,5764,1652,894.61,0,,,10,2578585,110040,37.0,0,148307,2825632,3.7,0.0,17,1.7,0.712,0.815,0.803,331002,2206,55,466.912,206,121,0.0,16704,8137,4752,478.837,393.891
36,5425,1518,895.03,0,,,12,590089,25123,48.0,0,37316,643294,4.0,0.0,24,2.0,0.712,0.767,0.738,74205,653,213,789.934,208,229,0.01,2596,1166,4329,793.521,92.192
