NoAffS,VL,VC,Time,Result
29,660,2264,30.47,0
29,660,2264,30.48,0
29,660,2264,30.47,0
29,660,2264,30.47,0
29,660,2264,30.48,0
29,660,2264,30.46,0
29,660,2264,30.46,0
29,660,2264,30.5,0
29,660,2264,30.42,0
29,660,2264,30.49,0
29,660,2264,30.43,0
29,660,2264,30.49,0
29,660,2264,30.49,0
29,660,2264,30.48,0
29,660,2264,30.48,0
29,660,2264,30.51,0
29,660,2264,30.47,0
29,660,2264,30.48,0
29,660,2264,30.48,0
29,660,2264,30.46,0
29,660,2264,30.48,0
29,660,2264,30.47,0
29,660,2264,30.49,0
29,660,2264,30.47,0
29,660,2264,30.47,0
29,660,2264,30.47,0
29,660,2264,30.45,0
29,660,2264,30.46,0
29,660,2264,30.48,0
29,660,2264,30.48,0
