NoAffS,VL,VC,Time,Result
15,660,2264,9.96,1
15,660,2264,11.08,1
15,660,2264,9.97,1
15,660,2264,9.86,1
15,660,2264,10.58,1
15,660,2264,10.15,1
15,660,2264,9.96,1
15,660,2264,9.74,1
15,660,2264,9.82,1
15,660,2264,10.53,1
15,660,2264,10.16,1
15,660,2264,10.02,1
15,660,2264,10.24,1
15,660,2264,10.51,1
15,660,2264,9.87,1
15,660,2264,9.82,1
15,660,2264,10.57,1
15,660,2264,9.96,1
15,660,2264,10.17,1
15,660,2264,10.61,1
15,660,2264,10.11,1
15,660,2264,9.94,1
15,660,2264,11.67,1
15,660,2264,9.62,1
15,660,2264,10.3,1
15,660,2264,9.82,1
15,660,2264,10.54,1
15,660,2264,9.9,1
15,660,2264,9.67,1
15,660,2264,10.79,1
