NoAffS,VL,VC,Time,Result
15,660,2264,16.03,1
15,660,2264,15.87,1
15,660,2264,16.29,1
15,660,2264,16.4,1
15,660,2264,16.54,1
15,660,2264,16.3,1
15,660,2264,16.64,1
15,660,2264,16.61,1
15,660,2264,16.4,1
15,660,2264,16.3,1
15,660,2264,15.9,1
15,660,2264,16.93,1
15,660,2264,16.73,1
15,660,2264,16.45,1
15,660,2264,17.76,1
15,660,2264,16.12,1
15,660,2264,16.78,1
15,660,2264,16.22,1
15,660,2264,16.09,1
15,660,2264,16.6,1
15,660,2264,16.65,1
15,660,2264,15.99,1
15,660,2264,15.71,1
15,660,2264,17.02,1
15,660,2264,16.16,1
15,660,2264,16.53,1
15,660,2264,16.79,1
15,660,2264,16.09,1
15,660,2264,16.49,1
15,660,2264,16.16,1
