NoAffS,VL,VC,Time,Result
15,660,2264,37.48,0
15,660,2264,37.71,0
15,660,2264,37.34,0
15,660,2264,37.06,0
,,,,
15,660,2264,37.36,0
15,660,2264,37.73,0
15,660,2264,37.4,0
15,660,2264,37.33,0
15,660,2264,38.32,0
15,660,2264,37.35,0
15,660,2264,38.02,0
15,660,2264,37.78,0
15,660,2264,37.99,0
15,660,2264,37.4,0
15,660,2264,37.66,0
15,660,2264,37.87,0
15,660,2264,37.84,0
15,660,2264,37.46,0
15,660,2264,37.49,0
15,660,2264,37.54,0
15,660,2264,38.14,0
15,660,2264,37.73,0
15,660,2264,37.95,0
15,660,2264,37.99,0
15,660,2264,37.23,0
15,660,2264,37.71,0
15,660,2264,38.57,0
15,660,2264,37.48,0
15,660,2264,40.1,0
