NoAffS,VL,VC,Time,Result
15,660,2264,30.47,0
15,660,2264,30.51,0
15,660,2264,30.5,0
15,660,2264,30.49,0
15,660,2264,30.43,0
15,660,2264,30.5,0
15,660,2264,30.49,0
15,660,2264,30.48,0
15,660,2264,30.49,0
15,660,2264,30.47,0
15,660,2264,30.51,0
15,660,2264,30.47,0
15,660,2264,30.49,0
15,660,2264,30.5,0
15,660,2264,30.49,0
15,660,2264,30.48,0
15,660,2264,30.42,0
15,660,2264,30.5,0
15,660,2264,30.51,0
15,660,2264,30.49,0
15,660,2264,30.5,0
15,660,2264,30.49,0
15,660,2264,30.48,0
15,660,2264,30.49,0
15,660,2264,30.48,0
15,660,2264,30.47,0
15,660,2264,30.43,0
15,660,2264,30.48,0
15,660,2264,30.51,0
15,660,2264,30.49,0
