NoAffS,VL,VC,Time,Result
15,660,2264,30.41,0
15,660,2264,30.38,0
15,660,2264,30.4,0
15,660,2264,30.42,0
15,660,2264,30.42,0
15,660,2264,30.42,0
15,660,2264,30.4,0
15,660,2264,30.43,0
15,660,2264,30.42,0
15,660,2264,30.4,0
15,660,2264,30.39,0
15,660,2264,30.41,0
15,660,2264,30.41,0
15,660,2264,30.4,0
15,660,2264,30.41,0
15,660,2264,30.41,0
15,660,2264,30.4,0
15,660,2264,30.38,0
15,660,2264,30.41,0
15,660,2264,30.42,0
15,660,2264,30.39,0
15,660,2264,30.42,0
15,660,2264,30.38,0
15,660,2264,30.42,0
15,660,2264,30.43,0
15,660,2264,30.41,0
15,660,2264,30.41,0
15,660,2264,30.41,0
15,660,2264,30.39,0
15,660,2264,30.42,0
