NoAffS,VL,VC,Time,Result
49,660,2264,30.49,0
49,660,2264,30.51,0
49,660,2264,30.48,0
49,660,2264,30.51,0
49,660,2264,30.48,0
49,660,2264,30.46,0
49,660,2264,30.49,0
49,660,2264,30.47,0
49,660,2264,30.49,0
49,660,2264,30.46,0
49,660,2264,30.47,0
49,660,2264,30.5,0
49,660,2264,30.47,0
49,660,2264,30.45,0
49,660,2264,30.42,0
49,660,2264,30.47,0
49,660,2264,30.47,0
49,660,2264,30.48,0
49,660,2264,30.46,0
49,660,2264,30.48,0
49,660,2264,30.46,0
49,660,2264,30.46,0
49,660,2264,30.48,0
49,660,2264,30.47,0
49,660,2264,30.5,0
49,660,2264,30.47,0
49,660,2264,30.47,0
49,660,2264,30.48,0
49,660,2264,30.47,0
49,660,2264,30.45,0
