NoAffS,VL,VC,Time,Result
32,660,2264,30.41,0
32,660,2264,30.36,0
32,660,2264,30.4,0
32,660,2264,30.38,0
32,660,2264,30.38,0
32,660,2264,30.39,0
32,660,2264,30.44,0
32,660,2264,30.43,0
32,660,2264,30.46,0
32,660,2264,30.41,0
32,660,2264,30.38,0
32,660,2264,30.39,0
32,660,2264,30.41,0
32,660,2264,30.38,0
32,660,2264,30.42,0
32,660,2264,30.43,0
32,660,2264,30.4,0
32,660,2264,30.39,0
32,660,2264,30.42,0
32,660,2264,30.46,0
32,660,2264,30.38,0
32,660,2264,30.44,0
32,660,2264,30.41,0
32,660,2264,30.35,0
32,660,2264,30.41,0
32,660,2264,30.33,0
32,660,2264,30.4,0
32,660,2264,30.34,0
32,660,2264,30.38,0
32,660,2264,30.43,0
