FileName,NoR,RLen,RLeninBlkAvg,AFC,SFC,ComS,TfR,TTfCPA,TfFC,TfTran,TfSMTwoitp,NoAbs
sv-comp/ntdrivers/cdaudio_false-unreach-call.i.cil.c,none,none,none,none,none,none,none,none,none,none,none,none
sv-comp/ntdrivers/diskperf_false-unreach-call.i.cil.c,0,0,0.00,none,none,1866,1.543,5.381,none,4.960,3.976,1
sv-comp/ntdrivers/floppy_false-unreach-call.i.cil.c,0,0,0.00,none,none,1877,5.510,19.510,none,18.102,16.270,6
sv-comp/ntdrivers/kbfiltr_false-unreach-call.i.cil.c,0,0,0.00,none,none,948,0.665,2.035,none,1.786,1.340,0
sv-comp/ntdrivers/parport_false-unreach-call.i.cil.c,none,0,0.00,none,none,828,none,1.741,none,1.376,0.456,9
sv-comp/ntdrivers/cdaudio_true-unreach-call.i.cil.c,6,18,3.00,none,none,8811,1.769,14.619,none,12.742,10.738,25
sv-comp/ntdrivers/diskperf_true-unreach-call.i.cil.c,2,4,2.00,none,none,2115,0.069,6.287,none,5.777,4.730,6
sv-comp/ntdrivers/floppy2_true-unreach-call.i.cil.c,67,580,8.66,none,none,143219,9.815,58.890,none,28.728,33.366,717
sv-comp/ntdrivers/floppy_true-unreach-call.i.cil.c,58,473,8.16,none,none,69478,31.585,50.876,none,22.292,34.550,677
sv-comp/ntdrivers/parport_true-unreach-call.i.cil.c,none,0,0.00,none,none,828,none,1.738,none,1.372,0.453,9
sv-comp/ssh/s3_clnt.blast.01_false-unreach-call.i.cil.c,5,22,4.40,none,none,7825,3.084,5.098,none,1.400,2.040,24
sv-comp/ssh/s3_clnt.blast.02_false-unreach-call.i.cil.c,3,11,3.67,none,none,4435,1.745,3.622,none,1.023,1.273,14
sv-comp/ssh/s3_clnt.blast.03_false-unreach-call.i.cil.c,3,11,3.67,none,none,4435,1.627,3.488,none,1.058,1.239,14
sv-comp/ssh/s3_clnt.blast.04_false-unreach-call.i.cil.c,3,11,3.67,none,none,4435,2.150,3.427,none,1.022,1.211,14
sv-comp/ssh/s3_srvr.blast.01_false-unreach-call.i.cil.c,3,9,3.00,none,none,2856,1.398,2.203,none,0.799,0.545,10
sv-comp/ssh/s3_srvr.blast.02_false-unreach-call.i.cil.c,2,5,2.50,none,none,1928,1.068,1.904,none,0.848,0.534,7
sv-comp/ssh/s3_srvr.blast.03_false-unreach-call.i.cil.c,2,5,2.50,none,none,1932,0.991,1.942,none,0.723,0.534,7
sv-comp/ssh/s3_srvr.blast.04_false-unreach-call.i.cil.c,2,5,2.50,none,none,1928,1.020,1.960,none,0.732,0.522,7
sv-comp/ssh/s3_srvr.blast.06_false-unreach-call.i.cil.c,4,14,3.50,none,none,5759,4.593,3.745,none,1.228,1.083,16
sv-comp/ssh/s3_srvr.blast.07_false-unreach-call.i.cil.c,4,15,3.75,none,none,6138,3.027,4.293,none,1.400,1.635,17
sv-comp/ssh/s3_srvr.blast.08_false-unreach-call.i.cil.c,5,21,4.20,none,none,9089,10.108,9.363,none,1.759,4.993,26
sv-comp/ssh/s3_srvr.blast.09_false-unreach-call.i.cil.c,4,15,3.75,none,none,6138,2.780,4.019,none,1.273,1.400,17
sv-comp/ssh/s3_srvr.blast.10_false-unreach-call.i.cil.c,5,22,4.40,none,none,9260,12.566,9.140,none,1.753,4.033,27
sv-comp/ssh/s3_srvr.blast.11_false-unreach-call.i.cil.c,3,10,3.33,none,none,4261,1.773,2.999,none,1.071,0.932,12
sv-comp/ssh/s3_srvr.blast.12_false-unreach-call.i.cil.c,4,14,3.50,none,none,5342,3.555,5.016,none,1.161,2.356,16
sv-comp/ssh/s3_srvr.blast.13_false-unreach-call.i.cil.c,3,11,3.67,none,none,5097,3.326,4.040,none,1.295,1.556,14
sv-comp/ssh/s3_srvr.blast.14_false-unreach-call.i.cil.c,4,14,3.50,none,none,5481,3.350,4.150,none,1.233,1.443,16
sv-comp/ssh/s3_srvr.blast.15_false-unreach-call.i.cil.c,4,16,4.00,none,none,7910,7.244,11.273,none,1.827,7.116,22
sv-comp/ssh/s3_srvr.blast.16_false-unreach-call.i.cil.c,4,14,3.50,none,none,5620,3.674,3.849,none,1.207,1.102,16
sv-comp/ssh/s3_clnt.blast.01_true-unreach-call.i.cil.c,6,43,7.17,none,none,17878,25.296,31.410,none,2.473,15.400,53
sv-comp/ssh/s3_clnt.blast.02_true-unreach-call.i.cil.c,6,42,7.00,none,none,17252,11.750,20.739,none,2.359,13.514,52
sv-comp/ssh/s3_clnt.blast.03_true-unreach-call.i.cil.c,5,30,6.00,none,none,13499,7.323,15.842,none,2.142,9.971,41
sv-comp/ssh/s3_clnt.blast.04_true-unreach-call.i.cil.c,6,43,7.17,none,none,17606,11.978,18.556,none,2.452,10.230,53
sv-comp/ssh/s3_srvr.blast.01_true-unreach-call.i.cil.c,5,34,6.80,none,none,29582,23.756,34.728,none,3.590,21.327,79
sv-comp/ssh/s3_srvr.blast.02_true-unreach-call.i.cil.c,6,35,5.83,none,none,28903,7.511,37.192,none,3.566,24.601,79
sv-comp/ssh/s3_srvr.blast.06_true-unreach-call.i.cil.c,5,59,11.80,none,none,48653,228.928,273.332,none,4.634,134.677,112
sv-comp/ssh/s3_srvr.blast.07_true-unreach-call.i.cil.c,8,45,5.63,none,none,17935,10.409,40.033,none,2.401,30.909,48
sv-comp/ssh/s3_srvr.blast.08_true-unreach-call.i.cil.c,4,32,8.00,none,none,30649,21.616,39.513,none,3.427,20.782,78
sv-comp/ssh/s3_srvr.blast.09_true-unreach-call.i.cil.c,8,47,5.88,none,none,33540,20.276,877.929,none,3.767,474.537,86
sv-comp/ssh/s3_srvr.blast.10_true-unreach-call.i.cil.c,4,25,6.25,none,none,11468,7.464,9.783,none,1.898,5.156,32
sv-comp/ssh/s3_srvr.blast.11_true-unreach-call.i.cil.c,4,23,5.75,none,none,27278,11.796,57.299,none,3.638,39.711,69
sv-comp/ssh/s3_srvr.blast.12_true-unreach-call.i.cil.c,5,38,7.60,none,none,36767,47.141,151.968,none,4.224,114.422,91
sv-comp/ssh/s3_srvr.blast.13_true-unreach-call.i.cil.c,5,24,4.80,none,none,13984,4.869,22.413,none,2.685,16.726,37
sv-comp/ssh/s3_srvr.blast.14_true-unreach-call.i.cil.c,5,45,9.00,none,none,43634,99.942,190.734,none,4.578,105.979,105
sv-comp/ssh/s3_srvr.blast.15_true-unreach-call.i.cil.c,4,39,9.75,none,none,34278,64.990,136.158,none,3.924,47.019,85
sv-comp/ssh/s3_srvr.blast.16_true-unreach-call.i.cil.c,5,52,10.40,none,none,44565,125.560,115.606,none,3.826,76.270,105
