NoAffS,VL,VC,Time,Result
7,795,3310,30.4,0
7,795,3310,30.37,0
7,795,3310,30.35,0
7,795,3310,30.36,0
7,795,3310,30.39,0
7,795,3310,30.36,0
7,795,3310,30.35,0
7,795,3310,30.45,0
7,795,3310,30.38,0
7,795,3310,30.34,0
7,795,3310,30.38,0
7,795,3310,30.39,0
7,795,3310,30.38,0
7,795,3310,30.38,0
7,795,3310,30.38,0
7,795,3310,30.38,0
7,795,3310,30.37,0
7,795,3310,30.41,0
7,795,3310,30.37,0
7,795,3310,30.37,0
7,795,3310,30.4,0
7,795,3310,30.37,0
7,795,3310,30.47,0
7,795,3310,30.46,0
7,795,3310,30.36,0
7,795,3310,30.38,0
7,795,3310,30.73,0
7,795,3310,30.35,0
7,795,3310,30.36,0
7,795,3310,30.39,0
