NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2346,3,2,30.37,0,,,68
2278,3,2,29.48,0,,,67
2346,4,2,30.26,0,,,68
2346,3,2,30.32,0,,,68
2346,4,2,30.34,0,,,68
2346,4,2,30.29,0,,,68
2346,3,2,30.34,0,,,68
2346,3,2,30.37,0,,,68
2346,3,2,30.34,0,,,68
2346,3,2,30.37,0,,,68
2346,3,2,30.33,0,,,68
2346,4,2,30.31,0,,,68
2278,6,4,30.37,0,,,68
2346,3,2,30.33,0,,,68
2346,4,2,30.35,0,,,68
2346,3,2,30.32,0,,,68
2278,3,2,30.34,0,,,67
2346,3,2,30.29,0,,,68
2346,4,2,30.34,0,,,68
2346,3,2,30.32,0,,,68
2346,4,2,30.34,0,,,68
2346,3,2,30.33,0,,,68
2346,3,2,30.35,0,,,68
2346,3,2,30.32,0,,,68
2346,3,2,30.37,0,,,68
2346,3,2,30.33,0,,,68
2346,3,2,30.35,0,,,68
2346,3,2,30.34,0,,,68
2346,3,2,30.32,0,,,68
2346,3,2,30.35,0,,,68
