NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2628,5,2,30.31,0,,,72
2701,3,0,30.37,0,,,73
2628,5,2,30.33,0,,,72
2628,10,8,30.28,0,,,73
2701,3,0,30.37,0,,,73
2628,5,2,30.37,0,,,72
2628,5,2,30.32,0,,,72
2628,5,2,30.37,0,,,72
2628,10,8,30.35,0,,,73
2701,5,2,30.36,0,,,73
2628,10,8,30.35,0,,,73
2628,5,2,30.36,0,,,72
2628,5,2,30.34,0,,,72
2628,5,2,30.37,0,,,72
2628,10,8,30.35,0,,,73
2701,5,2,30.36,0,,,73
2628,10,8,30.37,0,,,73
2628,5,2,30.33,0,,,72
2628,5,2,30.34,0,,,72
2628,10,8,30.44,0,,,73
2628,5,2,30.34,0,,,72
2628,5,2,30.33,0,,,72
2701,3,0,30.35,0,,,73
2628,10,8,30.36,0,,,73
2628,5,2,30.35,0,,,72
2628,5,2,30.36,0,,,72
2701,5,2,30.35,0,,,73
2628,5,2,30.33,0,,,72
2701,5,2,30.32,0,,,73
2701,5,2,30.33,0,,,73
