NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2,11,8,1.56,1,,,2
2,11,8,1.56,1,,,2
2,11,8,1.58,1,,,2
2,10,8,1.54,1,,,2
2,10,8,1.51,1,,,2
2,11,8,1.54,1,,,2
2,11,8,1.57,1,,,2
2,11,8,1.53,1,,,2
2,11,8,1.59,1,,,2
2,11,8,1.59,1,,,2
2,10,8,1.52,1,,,2
2,11,8,1.58,1,,,2
2,11,8,1.56,1,,,2
2,11,8,1.54,1,,,2
2,10,8,1.58,1,,,2
2,11,8,1.59,1,,,2
2,11,8,1.52,1,,,2
2,11,8,1.65,1,,,2
2,10,8,1.64,1,,,2
2,11,8,1.6,1,,,2
2,11,8,1.57,1,,,2
2,10,8,1.57,1,,,2
2,11,8,1.59,1,,,2
2,11,8,1.56,1,,,2
2,11,8,1.61,1,,,2
2,11,8,1.58,1,,,2
2,11,8,1.63,1,,,2
2,11,8,1.54,1,,,2
2,11,8,1.5,1,,,2
2,10,8,1.61,1,,,2
