FileName,NoR,RLen,RLeninBlkAvg,AFC,SFC,ComS,TfR,TTfCPA,TfFC,TfTran,TfSMTwoitp,NoAbs
sv-comp/ntdrivers/cdaudio_false-unreach-call.i.cil.c,2544,279496,109.86,10053,0,71282,148.192,746.634,740.288,4.309,0.337,10433
sv-comp/ntdrivers/diskperf_false-unreach-call.i.cil.c,211,8239,39.05,377,247,10057,6.579,7.892,4.272,2.578,0.778,1168
sv-comp/ntdrivers/floppy_false-unreach-call.i.cil.c,198,5085,25.68,585,148,7229,17.251,13.634,8.675,3.639,0.229,936
sv-comp/ntdrivers/kbfiltr_false-unreach-call.i.cil.c,49,854,17.43,13,6,1698,2.009,1.217,0.197,0.658,0.091,174
sv-comp/ntdrivers/parport_false-unreach-call.i.cil.c,5,61,12.20,76016,409,10439,0.493,895.395,891.782,2.363,0.007,1405
sv-comp/ntdrivers/cdaudio_true-unreach-call.i.cil.c,181,2207,12.19,283,180,7813,3.485,9.770,6.686,1.961,0.542,721
sv-comp/ntdrivers/diskperf_true-unreach-call.i.cil.c,246,8767,35.64,592,366,10466,7.088,11.395,7.358,2.738,1.381,1207
sv-comp/ntdrivers/floppy2_true-unreach-call.i.cil.c,324,13412,41.40,979,351,15844,13.216,20.551,14.343,4.012,0.477,2447
sv-comp/ntdrivers/floppy_true-unreach-call.i.cil.c,352,10798,30.68,2362,401,11699,21.926,45.503,38.868,4.893,0.525,1489
sv-comp/ntdrivers/parport_true-unreach-call.i.cil.c,5,61,12.20,74332,405,10383,0.421,895.741,892.243,2.009,0.016,1397
sv-comp/ssh/s3_clnt.blast.01_false-unreach-call.i.cil.c,6,33,5.50,21,0,2341,3.521,4.472,2.999,0.860,0.180,8
sv-comp/ssh/s3_clnt.blast.02_false-unreach-call.i.cil.c,5,25,5.00,15,0,1966,2.313,3.155,1.861,0.713,0.101,7
sv-comp/ssh/s3_clnt.blast.03_false-unreach-call.i.cil.c,5,25,5.00,15,0,1966,2.607,3.040,1.759,0.880,0.158,7
