FileName,NoR,RLen,RLeninBlkAvg,AFC,SFC,ComS,TfR,TTfCPA,TfFC,TfTran,TfSMTwoitp,NoAbs
sv-comp/ntdrivers/cdaudio_false-unreach-call.i.cil.c,2203,304743,138.33,1512,0,108513,314.937,579.827,570.848,5.944,0.769,14560
sv-comp/ntdrivers/diskperf_false-unreach-call.i.cil.c,36,355,9.86,4,1,1103,1.480,0.861,0.077,0.540,0.132,123
sv-comp/ntdrivers/floppy_false-unreach-call.i.cil.c,12,171,14.25,2,0,547,4.117,1.538,0.034,1.033,0.020,55
sv-comp/ntdrivers/kbfiltr_false-unreach-call.i.cil.c,42,735,17.50,16,8,1676,1.842,1.378,0.278,0.671,0.166,179
sv-comp/ntdrivers/parport_false-unreach-call.i.cil.c,2,22,11.00,2,2,288,0.619,0.699,0.010,0.289,0.001,41
sv-comp/ntdrivers/cdaudio_true-unreach-call.i.cil.c,199,2313,11.62,150,91,9056,3.344,9.257,5.663,2.178,0.571,887
sv-comp/ntdrivers/diskperf_true-unreach-call.i.cil.c,327,15351,46.94,444,291,16027,9.491,10.096,4.605,3.473,1.000,1859
sv-comp/ntdrivers/floppy2_true-unreach-call.i.cil.c,566,26423,46.68,1076,542,32868,17.612,23.476,13.965,6.278,0.834,5428
sv-comp/ntdrivers/floppy_true-unreach-call.i.cil.c,217,4100,18.89,258,97,8801,14.185,14.160,8.268,4.099,0.277,1009
sv-comp/ntdrivers/parport_true-unreach-call.i.cil.c,21,277,13.19,25,23,4556,0.883,2.660,0.325,1.437,0.060,542
sv-comp/ssh/s3_clnt.blast.01_false-unreach-call.i.cil.c,6,33,5.50,18,0,2407,3.540,4.528,2.973,0.856,0.218,14
sv-comp/ssh/s3_clnt.blast.02_false-unreach-call.i.cil.c,5,25,5.00,14,0,2026,2.283,3.355,1.978,0.806,0.160,12
sv-comp/ssh/s3_clnt.blast.03_false-unreach-call.i.cil.c,5,25,5.00,14,0,2026,2.649,3.128,1.751,0.823,0.097,12
sv-comp/ssh/s3_clnt.blast.04_false-unreach-call.i.cil.c,5,25,5.00,14,0,2026,2.460,3.329,1.942,0.807,0.117,12
sv-comp/ssh/s3_srvr.blast.01_false-unreach-call.i.cil.c,3,12,4.00,6,0,1334,1.441,2.188,1.007,0.738,0.081,9
sv-comp/ssh/s3_srvr.blast.02_false-unreach-call.i.cil.c,3,12,4.00,6,0,1323,1.216,2.158,0.954,0.649,0.066,9
sv-comp/ssh/s3_srvr.blast.03_false-unreach-call.i.cil.c,3,12,4.00,6,0,1326,1.303,2.132,0.978,0.670,0.058,9
sv-comp/ssh/s3_srvr.blast.04_false-unreach-call.i.cil.c,3,12,4.00,6,0,1323,1.221,2.108,0.923,0.698,0.071,9
sv-comp/ssh/s3_srvr.blast.06_false-unreach-call.i.cil.c,5,25,5.00,14,0,2438,5.565,5.493,3.810,0.994,0.254,13
sv-comp/ssh/s3_srvr.blast.07_false-unreach-call.i.cil.c,5,25,5.00,14,0,2328,3.242,4.196,2.725,0.889,0.169,13
sv-comp/ssh/s3_srvr.blast.08_false-unreach-call.i.cil.c,9,63,7.00,30,0,3860,26.451,27.161,24.621,1.209,4.874,21
sv-comp/ssh/s3_srvr.blast.09_false-unreach-call.i.cil.c,5,25,5.00,14,0,2328,4.323,4.602,3.058,0.912,0.248,13
sv-comp/ssh/s3_srvr.blast.10_false-unreach-call.i.cil.c,9,63,7.00,30,0,3771,23.581,21.148,18.714,1.256,4.301,21
sv-comp/ssh/s3_srvr.blast.11_false-unreach-call.i.cil.c,4,18,4.50,10,0,1917,1.982,2.896,1.431,0.806,0.102,11
sv-comp/ssh/s3_srvr.blast.12_false-unreach-call.i.cil.c,5,25,5.00,14,0,2279,5.557,5.601,3.985,1.010,0.293,13
sv-comp/ssh/s3_srvr.blast.13_false-unreach-call.i.cil.c,5,25,5.00,14,0,2334,3.783,4.245,2.640,0.964,0.178,13
sv-comp/ssh/s3_srvr.blast.14_false-unreach-call.i.cil.c,5,25,5.00,14,0,2332,6.257,6.256,4.612,0.859,0.422,13
sv-comp/ssh/s3_srvr.blast.15_false-unreach-call.i.cil.c,9,63,7.00,30,0,3949,27.618,24.464,22.007,1.306,3.450,21
sv-comp/ssh/s3_srvr.blast.16_false-unreach-call.i.cil.c,5,25,5.00,14,0,2385,5.816,5.790,4.157,1.059,0.318,13
sv-comp/ssh/s3_clnt.blast.01_true-unreach-call.i.cil.c,15,150,10.00,51,1,5418,74.089,112.586,109.604,1.210,7.844,32
sv-comp/ssh/s3_clnt.blast.02_true-unreach-call.i.cil.c,15,150,10.00,51,1,5355,45.376,68.276,65.500,1.406,5.060,32
