NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
182,3162,898,30.52,0,,,33
5134,1602,386,30.51,0,,,333
25,2001,644,30.5,0,,,12
96,1867,586,30.32,0,,,33
182,3162,898,30.51,0,,,33
165,1937,620,30.32,0,,,27
5134,1602,386,30.52,0,,,333
96,1867,586,30.36,0,,,33
254,1855,580,30.33,0,,,34
5184,1632,392,30.33,0,,,337
90,2512,692,30.32,0,,,34
25,2001,644,30.47,0,,,12
5170,1433,306,30.34,0,,,336
96,1867,586,30.33,0,,,33
15,2274,566,30.32,0,,,15
96,1867,586,30.34,0,,,33
96,1867,586,30.36,0,,,33
255,1359,288,30.28,0,,,35
4756,1536,370,30.35,0,,,308
5134,1602,386,30.36,0,,,333
82,2855,816,30.33,0,,,26
182,3187,906,30.49,0,,,33
96,1867,586,30.29,0,,,33
166,987,0,30.36,0,,,28
106,2999,844,30.34,0,,,28
96,1867,586,30.33,0,,,33
4770,1640,396,30.34,0,,,308
96,1867,586,30.37,0,,,33
96,1867,586,30.34,0,,,33
4700,1657,396,30.34,0,,,304
