NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1275,885,104,30.33,0,,,128
119,1075,156,30.33,0,,,11
192,1195,194,30.37,0,,,16
192,999,138,30.37,0,,,17
1112,1136,148,30.34,0,,,91
1443,898,106,30.32,0,,,122
98,1187,192,30.35,0,,,8
1331,982,114,30.34,0,,,108
1142,859,108,30.37,0,,,66
2484,1130,146,30.37,0,,,336
2462,1011,124,30.25,0,,,386
140,1375,246,30.36,0,,,9
1112,1123,142,30.33,0,,,91
1182,898,108,30.33,0,,,116
3939,1211,164,30.35,0,,,318
150,1361,230,30.35,0,,,10
1200,787,90,30.34,0,,,95
1314,927,112,30.37,0,,,101
1091,748,78,30.34,0,,,90
49,1387,242,30.27,0,,,8
192,1091,170,30.36,0,,,17
192,1091,170,30.36,0,,,17
1415,746,80,30.34,0,,,82
1314,1039,138,30.33,0,,,101
1796,1133,180,30.33,0,,,87
1174,853,102,30.35,0,,,66
71,1053,154,30.34,0,,,10
1134,1118,142,30.33,0,,,92
95,1169,178,30.34,0,,,12
1112,1246,174,30.32,0,,,92
