NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
175372,2476,566,900.27,0,,,4556
239618,2834,638,900.3,0,,,3244
,,,,,,,
237097,2834,638,900.29,0,,,3208
,,,,,,,
21772,2667,524,900.33,0,,,2783
,,,,,,,
233016,2832,638,900.32,0,,,3153
97256,3248,780,900.3,0,,,988
153937,2359,552,900.31,0,,,2349
188731,2555,572,900.3,0,,,4828
188813,2715,644,900.28,0,,,10875
,,,,,,,
248027,1764,246,900.31,0,,,6765
61159,1997,400,900.38,0,,,852
239548,2779,616,900.32,0,,,3242
231118,1619,212,900.22,0,,,7174
23105,2399,456,900.31,0,,,2996
97199,3172,756,900.32,0,,,987
23007,3083,656,900.32,0,,,2986
157532,2574,500,900.3,0,,,4000
240141,1774,246,900.28,0,,,6672
199516,2302,504,900.22,0,,,4837
170666,1965,372,900.32,0,,,2751
64097,2943,684,900.31,0,,,1911
241083,661,0,900.36,0,,,5833
,,,,,,,
176291,2710,648,900.3,0,,,10089
22975,3043,644,900.35,0,,,2977
188340,2333,486,900.32,0,,,10860
