NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
12221,1803,300,30.34,0,,,560
2146,1197,154,30.22,0,,,102
2723,1070,124,30.36,0,,,112
1914,923,90,30.36,0,,,78
2035,1350,194,30.34,0,,,99
10030,1731,280,30.35,0,,,411
8647,1734,280,30.35,0,,,375
2409,1278,166,30.34,0,,,105
2146,1249,162,30.31,0,,,102
2450,1069,122,30.33,0,,,110
2528,656,0,30.43,0,,,112
6224,1453,222,30.34,0,,,178
9918,1734,280,30.33,0,,,425
2528,656,0,30.3,0,,,112
7443,1454,222,30.34,0,,,202
2294,1141,144,30.35,0,,,106
10322,1732,280,30.34,0,,,444
6655,1492,228,30.34,0,,,189
6818,1492,228,30.31,0,,,192
2528,656,0,30.32,0,,,112
11299,1860,308,30.37,0,,,499
10168,1734,280,30.32,0,,,438
2034,856,80,30.36,0,,,90
2640,1253,162,30.38,0,,,110
10246,1734,280,30.24,0,,,435
6088,1429,202,30.35,0,,,176
13483,1879,318,30.29,0,,,661
12255,1826,310,30.35,0,,,566
4188,1266,174,30.37,0,,,105
2077,1146,138,30.35,0,,,91
