NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1736,986,0,30.31,0,,,107
1335,986,0,30.35,0,,,97
1777,1901,434,30.33,0,,,40
4759,1426,118,30.32,0,,,135
2155,986,0,30.37,0,,,131
1587,1214,86,30.35,0,,,111
13652,2144,398,30.34,0,,,446
1790,986,0,30.35,0,,,109
2503,2393,450,30.34,0,,,124
6454,1527,240,30.37,0,,,107
6642,1917,448,30.35,0,,,112
13288,2130,386,30.32,0,,,435
2289,986,0,30.32,0,,,135
1605,2113,336,30.32,0,,,112
1533,1785,212,30.32,0,,,63
1371,1026,56,30.26,0,,,99
1577,2654,550,30.34,0,,,65
10434,2121,390,30.32,0,,,342
11567,2288,466,30.33,0,,,378
1428,1973,458,30.32,0,,,29
1790,2399,470,30.32,0,,,110
6680,1499,224,30.37,0,,,113
1976,2306,448,30.34,0,,,115
1759,1415,168,30.38,0,,,40
1759,1823,386,30.32,0,,,40
1555,986,0,30.36,0,,,64
1587,2528,498,30.36,0,,,111
1497,2471,476,30.34,0,,,106
2601,2436,472,30.34,0,,,146
1759,1672,290,30.36,0,,,40
