NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2382,1071,126,30.37,0,,,103
25,1935,536,9.12,0,,,5
,1210,340,5.91,0,,,0
2,1032,118,7.15,0,,,2
724,1427,432,20.13,0,,,109
2999,1110,146,30.32,0,,,174
2,1032,118,7.59,0,,,2
2,1032,118,7.26,0,,,2
1369,1180,322,30.34,0,,,105
25,1935,536,9.28,0,,,5
,890,78,5.57,0,,,0
,1879,548,7.0,0,,,0
1530,1347,422,30.37,0,,,101
2,1032,118,7.27,0,,,2
,1210,340,5.92,0,,,0
25,1935,536,9.31,0,,,5
,1210,340,5.95,0,,,0
25,1935,536,9.75,0,,,5
2999,1110,146,30.31,0,,,174
,1863,534,7.04,0,,,0
633,1444,404,30.35,0,,,56
,1210,340,6.08,0,,,0
1,860,72,5.92,0,,,1
2866,1113,146,30.36,0,,,167
1948,1359,426,30.34,0,,,126
2999,1110,146,30.34,0,,,174
646,1444,404,30.4,0,,,57
2,1032,118,7.18,0,,,2
2382,1071,126,30.42,0,,,103
25,1935,536,9.18,0,,,5
