NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,,,,,,,
,,,,,,,
10256,2372,620,900.29,0,,,269
,,,,,,,
,,,,,,,
28556,3195,1088,900.32,0,,,1220
,,,,,,,
13284,2458,712,900.29,0,,,293
28938,2993,1006,900.32,0,,,1237
,,,,,,,
,,,,,,,
23135,2203,564,900.29,0,,,551
,,,,,,,
,,,,,,,
10190,3247,1108,900.31,0,,,268
16208,2194,560,900.31,0,,,298
20099,2203,564,900.3,0,,,333
25746,3354,1088,900.27,0,,,847
,,,,,,,
,,,,,,,
,,,,,,,
10190,3229,1102,900.32,0,,,268
16994,2203,564,900.32,0,,,308
,,,,,,,
,,,,,,,
,,,,,,,
10256,2524,722,900.31,0,,,269
23125,2203,564,900.34,0,,,549
15887,2203,564,900.3,0,,,288
10180,4015,1538,900.28,0,,,267
