NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
20405,1165,214,98.09,1,,,581
16141,1165,214,83.88,1,,,999
10982,1165,214,104.49,1,,,308
7532,1165,214,91.25,1,,,208
12134,1165,214,64.65,1,,,500
12134,1165,214,66.74,1,,,500
10340,1165,214,98.61,1,,,514
19717,1165,214,198.03,1,,,566
7718,1165,214,138.33,1,,,233
13325,1165,214,90.69,1,,,669
13325,1165,214,93.12,1,,,669
8150,1165,214,59.72,1,,,206
8589,1165,214,102.2,1,,,471
10982,1165,214,104.81,1,,,308
8150,1165,214,58.72,1,,,206
13325,1165,214,94.13,1,,,669
9278,1165,214,88.6,1,,,400
15057,1165,214,155.32,1,,,417
8589,1165,214,99.43,1,,,471
10982,1165,214,103.53,1,,,308
7716,1165,214,134.04,1,,,229
16712,1165,214,93.38,1,,,1101
8771,1165,214,99.61,1,,,401
8589,1165,214,101.77,1,,,471
8771,1165,214,98.01,1,,,401
19717,1165,214,201.08,1,,,566
7607,1165,214,68.95,1,,,213
15128,1165,214,87.85,1,,,898
10942,1165,214,61.7,1,,,363
16141,1165,214,83.43,1,,,999
