NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
5390,2236,390,30.36,0,,,596
1729,1261,122,30.36,0,,,176
5048,1806,272,30.35,0,,,338
5233,1814,246,30.36,0,,,528
2906,1483,144,30.37,0,,,317
4893,1798,270,30.33,0,,,327
4653,1798,270,30.32,0,,,312
4760,2270,364,30.26,0,,,416
1847,1984,324,30.37,0,,,190
4987,1867,290,30.32,0,,,415
3410,1799,300,30.35,0,,,207
2259,1739,268,30.36,0,,,135
5081,2234,344,30.33,0,,,425
3914,1777,246,30.35,0,,,291
1970,1199,110,30.33,0,,,122
5651,1807,252,30.33,0,,,563
1634,1960,318,30.35,0,,,168
3396,1594,254,30.35,0,,,133
1566,1910,304,30.35,0,,,160
1729,1162,100,30.31,0,,,176
1643,1545,246,30.38,0,,,131
1829,1947,314,30.34,0,,,188
5264,1808,244,30.36,0,,,545
1575,1909,304,30.37,0,,,160
4731,2215,360,30.36,0,,,413
2967,1501,148,30.34,0,,,323
1856,1984,324,30.33,0,,,191
4893,1798,270,30.35,0,,,327
3749,1618,260,30.37,0,,,140
4989,1806,272,30.32,0,,,334
