NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
20543,2930,958,236.29,0,,,1902
27,1008,150,6.37,0,,,3
27,1008,150,6.45,0,,,3
27,1008,150,6.63,0,,,3
274,1074,162,10.02,0,,,34
20543,2930,958,236.96,0,,,1902
20543,2930,958,246.98,0,,,1902
876,1259,234,10.76,0,,,29
251,1083,164,10.84,0,,,41
20543,2930,958,243.56,0,,,1902
20543,2930,958,244.11,0,,,1902
2251,965,150,13.26,0,,,78
2589,965,150,14.21,0,,,92
20543,2930,958,233.18,0,,,1902
27,1008,150,6.38,0,,,3
1134,1347,330,17.33,0,,,145
20543,2930,958,237.68,0,,,1902
5,1350,264,6.8,0,,,1
78492,2707,798,900.29,0,,,13487
78608,2763,818,900.28,0,,,13512
27,1008,150,6.37,0,,,3
117060,3037,896,900.27,0,,,5164
1134,1347,330,18.33,0,,,145
1134,1347,330,17.87,0,,,145
1134,1347,330,17.12,0,,,145
221180,1945,460,876.1,0,,,7497
70857,1954,464,371.42,0,,,2225
2589,965,150,13.74,0,,,92
2251,965,150,13.57,0,,,78
97938,727,42,900.27,0,,,17828
