NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,2759,546,9.04,0,,,0
49,1753,212,30.36,0,,,20
38,1745,206,30.32,0,,,18
49,1753,212,30.36,0,,,20
,3012,670,11.93,0,,,0
39,1755,214,30.36,0,,,19
29,4333,1172,15.91,0,,,5
,2759,546,9.37,0,,,0
15,1785,230,30.32,0,,,15
,3936,1082,9.64,0,,,0
15,1785,230,30.34,0,,,15
,2634,514,9.28,0,,,0
,2759,546,9.28,0,,,0
,2759,546,9.05,0,,,0
29,4333,1172,16.48,0,,,5
39,1755,214,30.35,0,,,19
,2759,546,9.03,0,,,0
21,1745,206,30.3,0,,,16
93,3945,1140,30.37,0,,,21
1,3505,870,10.16,0,,,1
,2759,546,9.42,0,,,0
1,3047,772,9.49,0,,,1
94,4181,1162,30.34,0,,,22
40,1736,198,30.32,0,,,20
40,1736,198,30.32,0,,,20
,2543,536,9.92,0,,,0
1,3505,870,10.01,0,,,1
14,1785,230,30.34,0,,,14
39,1710,194,30.34,0,,,19
,2634,514,9.37,0,,,0
