NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2623,1006,146,30.35,0,,,251
3187,1173,196,30.36,0,,,132
3165,1277,248,30.33,0,,,190
5350,1306,252,30.35,0,,,455
3144,978,132,30.34,0,,,188
2692,1122,170,30.34,0,,,107
8413,1205,234,30.22,0,,,330
3165,1236,234,30.36,0,,,190
5257,1111,176,30.35,0,,,369
4252,1036,156,30.33,0,,,124
5228,1108,176,30.35,0,,,366
4941,1238,228,30.37,0,,,334
3976,1315,254,30.33,0,,,222
8552,879,118,30.35,0,,,337
3357,1045,158,30.33,0,,,140
3144,1175,196,30.33,0,,,188
3104,1225,232,30.32,0,,,256
8606,768,98,30.25,0,,,341
2779,609,0,30.37,0,,,255
3165,1236,234,30.38,0,,,190
5248,836,102,30.35,0,,,171
4368,1012,144,30.38,0,,,163
1757,923,126,30.35,0,,,139
6860,1292,248,30.35,0,,,599
3031,1036,152,30.34,0,,,130
4338,1280,246,30.32,0,,,130
5228,1108,176,30.38,0,,,366
3148,1266,242,30.32,0,,,189
3118,1132,182,30.36,0,,,146
2701,1000,142,30.34,0,,,253
