NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
6166,3007,555,900.28,0,,,163
17666,2055,587,900.2,0,,,501
9641,2988,411,900.29,0,,,1139
19871,1164,151,900.38,0,,,827
6166,3007,555,900.34,0,,,163
19870,1699,395,900.25,0,,,2002
10178,5293,910,900.3,0,,,431
,,,,,,,
9742,1914,439,900.41,0,,,1150
,,,,,,,
10237,4649,549,900.23,0,,,745
17221,1634,288,900.48,0,,,2012
9718,4477,493,900.47,0,,,1149
11788,2845,547,900.34,0,,,1195
9089,3110,575,900.25,0,,,929
20204,1001,103,900.4,0,,,829
19850,1699,395,900.26,0,,,2001
9684,4589,529,900.47,0,,,1146
5953,2458,325,900.29,0,,,171
13029,3132,589,900.4,0,,,1191
,,,,,,,
12225,5190,970,900.28,0,,,495
9770,3299,585,900.47,0,,,1492
580,5945,881,900.32,0,,,73
9659,3920,433,900.58,0,,,1142
8436,3912,1421,900.34,0,,,315
9779,4507,507,900.33,0,,,1156
12224,765,0,900.45,0,,,1240
9742,1328,197,900.26,0,,,1149
,,,,,,,
