NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
350,658,76,30.33,0,,,14
722,1055,202,30.49,0,,,19
6869,757,108,30.35,0,,,41
1729,1299,424,30.3,0,,,19
1526,1340,332,30.4,0,,,29
2443,1728,564,30.34,0,,,36
6654,759,108,30.41,0,,,41
2443,1265,292,30.26,0,,,36
3879,806,116,30.33,0,,,41
4002,2196,715,30.37,0,,,43
168,1212,282,30.34,0,,,12
6654,759,108,30.41,0,,,41
4002,2192,715,30.35,0,,,42
1646,1620,518,30.4,0,,,27
2644,1055,204,30.35,0,,,38
4002,2192,715,30.38,0,,,42
925,1640,494,30.36,0,,,22
6439,760,108,30.36,0,,,40
829,1280,306,30.34,0,,,20
1020,2082,674,30.36,0,,,23
291,470,0,30.38,0,,,13
5999,757,108,30.35,0,,,38
77,1384,394,30.35,0,,,11
2443,1820,592,30.34,0,,,36
2766,806,116,30.32,0,,,30
1632,1067,308,30.36,0,,,18
2443,1846,600,30.45,0,,,37
4002,2192,715,30.36,0,,,42
2443,684,80,30.34,0,,,36
77,2051,666,30.36,0,,,11
