NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2008,1943,526,28.29,0,,,118
609,1492,308,10.41,0,,,29
406,1642,508,8.94,0,,,15
974,780,236,30.29,0,,,103
1798,1326,298,30.35,0,,,73
2041,1967,532,28.76,0,,,121
1727,959,136,30.36,0,,,119
1616,1393,254,21.34,0,,,62
988,1227,300,30.31,0,,,105
2167,1367,318,30.35,0,,,135
1717,1485,368,30.35,0,,,117
2041,1967,532,28.81,0,,,121
4188,714,42,30.35,0,,,60
2273,1145,274,30.35,0,,,144
2275,1292,294,30.34,0,,,146
1820,888,108,30.37,0,,,125
1616,1393,254,22.32,0,,,62
1604,1583,420,30.37,0,,,59
5056,1047,180,30.31,0,,,151
2259,1680,434,30.34,0,,,144
2471,1148,266,30.32,0,,,87
2163,525,0,30.32,0,,,137
2171,1620,410,30.31,0,,,140
1002,1406,320,30.34,0,,,107
505,1079,208,9.63,0,,,24
1737,1530,408,30.33,0,,,120
505,1079,208,10.02,0,,,24
4241,1028,166,30.33,0,,,69
2008,1943,526,27.77,0,,,118
1717,1497,372,30.35,0,,,117
