NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,3630,1566,11.98,0,,,0
,3630,1566,11.98,0,,,0
,3630,1566,11.45,0,,,0
,2632,676,14.16,0,,,0
,3630,1566,11.54,0,,,0
,3630,1566,12.28,0,,,0
,2715,710,14.74,0,,,0
3,3242,830,15.23,0,,,3
,5525,1996,14.57,0,,,0
6,2290,582,12.39,0,,,6
,3630,1566,11.47,0,,,0
,3630,1566,12.25,0,,,0
,3744,1594,12.17,0,,,0
,2632,676,13.92,0,,,0
,2715,710,13.95,0,,,0
,2715,710,14.72,0,,,0
,2632,676,13.69,0,,,0
,3630,1566,11.92,0,,,0
,3744,1594,11.56,0,,,0
,2715,710,14.25,0,,,0
6,2290,582,12.85,0,,,6
,2715,710,13.83,0,,,0
,2715,710,13.81,0,,,0
,5525,1996,14.84,0,,,0
6,2290,582,13.05,0,,,6
,2632,676,14.26,0,,,0
3,3242,830,15.1,0,,,3
6,2290,582,12.95,0,,,6
,3744,1594,12.17,0,,,0
,5548,2004,14.75,0,,,0
