NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,,,,,,,
11997,2072,436,293.49,1,,,257
21323,2072,436,238.61,1,,,216
11845,2072,436,275.31,1,,,252
7847,2072,436,627.63,1,,,269
7860,2072,436,628.88,1,,,276
9104,2072,436,236.19,1,,,244
11997,2072,436,296.94,1,,,257
11997,2072,436,291.81,1,,,257
7860,2072,436,623.01,1,,,276
9706,2072,436,225.16,1,,,248
12007,2072,436,293.43,1,,,257
21323,2072,436,236.1,1,,,216
12687,2075,434,900.35,0,,,246
7860,2072,436,622.3,1,,,276
9858,2072,436,198.0,1,,,248
13701,2072,436,301.56,1,,,255
13699,2072,436,326.92,1,,,253
14227,2072,436,566.4,1,,,238
21323,2072,436,237.2,1,,,216
21323,2072,436,233.64,1,,,216
12007,2072,436,288.93,1,,,257
7847,2072,436,615.75,1,,,269
12007,2072,436,303.09,1,,,257
9104,2072,436,243.58,1,,,244
9858,2072,436,198.14,1,,,248
11845,2072,436,270.72,1,,,252
7860,2072,436,614.9,1,,,276
7860,2072,436,612.05,1,,,276
7847,2072,436,587.13,1,,,269
