NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
13,2865,978,30.35,0,,,13
136,1956,714,30.34,0,,,106
12,2770,960,30.34,0,,,12
15,2447,962,30.35,0,,,15
13,2865,978,30.34,0,,,13
15,2447,962,30.34,0,,,15
13,2865,978,30.36,0,,,13
150,1787,586,30.35,0,,,108
215,2047,784,30.37,0,,,115
48,2407,960,30.36,0,,,18
80,2810,964,30.33,0,,,20
271,2915,982,30.34,0,,,31
191,1463,324,30.35,0,,,113
13,2865,978,30.34,0,,,13
15,2447,962,30.37,0,,,15
13,2865,978,30.36,0,,,13
13,2865,978,30.35,0,,,13
101,1828,616,30.36,0,,,101
101,2490,974,30.34,0,,,101
13,2865,978,30.35,0,,,13
12,2770,960,30.33,0,,,12
13,2865,978,30.32,0,,,13
15,2447,962,30.32,0,,,15
13,2865,978,30.34,0,,,13
80,2810,964,30.3,0,,,20
168,2451,988,30.37,0,,,110
12,2770,960,30.35,0,,,12
171,1817,608,30.38,0,,,111
122,1848,630,30.34,0,,,104
77,2727,962,30.3,0,,,77
