NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
126,3122,538,18.14,0,,,14
6237,3363,602,91.83,0,,,175
56,2279,336,12.89,0,,,7
6237,3363,602,90.21,0,,,175
68114,3343,560,392.02,0,,,799
56,2279,336,13.62,0,,,7
,2731,392,13.75,0,,,0
6237,3363,602,91.17,0,,,175
126,3356,605,16.95,0,,,14
126,3068,506,18.67,0,,,14
53055,3353,578,717.07,0,,,755
63314,2761,354,900.28,0,,,814
53776,3374,584,792.39,0,,,762
53055,3353,578,696.13,0,,,755
56,2279,336,13.78,0,,,7
56,2279,336,12.98,0,,,7
7983,3521,654,57.54,0,,,146
6237,3363,602,90.63,0,,,175
1673,4089,879,182.62,0,,,77
6237,3363,602,86.8,0,,,175
,2617,324,13.29,0,,,0
126,2949,468,18.06,0,,,14
6237,3363,602,90.4,0,,,175
1673,4089,879,190.24,0,,,77
68114,3343,560,388.0,0,,,799
59974,3428,604,790.04,0,,,782
64426,3491,616,877.55,0,,,824
56,2279,336,13.1,0,,,7
53055,3353,578,714.19,0,,,755
7391,3527,654,53.82,0,,,144
