NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
256,2640,592,81.84,0,,,22
1356,1957,372,78.96,0,,,19
9706,2022,380,902.32,0,,,301
2561,1860,342,132.25,0,,,37
2689,2006,374,320.81,0,,,98
2561,1860,342,130.4,0,,,37
5975,2294,444,902.12,0,,,312
4055,2442,484,902.37,0,,,313
2780,1834,354,902.23,0,,,322
3693,1808,320,901.19,0,,,317
10471,1990,372,900.64,0,,,297
5097,1858,298,900.63,0,,,309
6872,2038,412,902.82,0,,,314
2561,1860,342,132.95,0,,,37
10420,1987,370,901.93,0,,,304
3693,1808,320,901.67,0,,,317
4045,2456,488,902.14,0,,,312
2767,1834,354,900.89,0,,,321
4055,2442,484,901.15,0,,,313
2561,1860,342,133.49,0,,,37
7479,2244,424,902.38,0,,,310
4045,2456,488,901.91,0,,,312
4045,2456,488,901.65,0,,,312
256,2640,592,80.53,0,,,22
4055,2442,484,900.55,0,,,313
4045,2456,488,901.16,0,,,312
2333,2083,372,301.8,0,,,96
10436,1991,372,900.58,0,,,296
9367,1987,370,901.31,0,,,301
4013,2216,410,902.6,0,,,310
