NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
5227,3913,732,66.72,1,,,230
22427,5433,964,900.27,0,,,1306
,,,,,,,
14903,5984,1174,900.32,0,,,1384
8360,4794,1094,900.34,0,,,314
2782,3219,534,47.09,1,,,210
37364,5625,1030,900.28,0,,,2250
14902,5685,1090,900.28,0,,,1383
1616,2654,292,27.64,1,,,81
15572,2703,420,900.32,0,,,410
,,,,,,,
1631,2657,294,27.52,1,,,82
8694,4794,1094,900.34,0,,,326
20229,5051,862,900.26,0,,,1026
15609,2703,420,900.34,0,,,413
8402,4521,1048,900.19,0,,,316
6576,3245,536,67.06,1,,,405
,,,,,,,
8910,4568,1058,900.3,0,,,334
7418,4963,1156,900.34,0,,,288
21063,4815,778,900.36,0,,,1180
15654,2054,378,900.3,0,,,416
15584,2703,420,900.37,0,,,411
34202,5617,1026,900.35,0,,,2051
8570,4350,994,900.32,0,,,322
4335,6051,906,900.83,0,,,181
4382,6051,906,901.54,0,,,184
20905,5103,862,900.3,0,,,1173
,,,,,,,
15540,1176,0,900.31,0,,,408
