NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
61,1455,372,900.33,0,,,29
61,1455,372,899.88,0,,,29
,,,,,,,
,,,,,,,
,,,,,,,
78,1390,416,900.34,0,,,46
,,,,,,,
4768,1547,398,900.34,0,,,492
78,1390,416,900.39,0,,,46
2519,1814,474,900.27,0,,,206
,,,,,,,
2505,1814,474,900.31,0,,,204
60,1455,372,903.93,0,,,28
78,1390,416,900.38,0,,,46
,,,,,,,
61,1455,372,900.29,0,,,29
60,1455,372,901.66,0,,,28
8353,2058,542,900.39,0,,,1421
,,,,,,,
78,1390,416,900.37,0,,,46
8377,2058,542,907.25,0,,,1428
78,1390,416,900.38,0,,,46
78,1390,416,900.36,0,,,46
2505,1814,474,900.26,0,,,204
61,1455,372,900.34,0,,,29
4992,1815,474,900.25,0,,,576
84,1426,364,900.32,0,,,28
6610,1758,456,900.32,0,,,805
61,1455,372,900.33,0,,,29
,,,,,,,
