NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
126,3122,538,17.91,0,,,14
1563,1403,0,30.3,0,,,75
56,2279,336,13.83,0,,,7
1597,1942,122,30.26,0,,,76
3253,1493,22,30.27,0,,,100
56,2279,336,13.12,0,,,7
,2731,392,14.04,0,,,0
1461,1826,98,30.24,0,,,72
126,3356,605,16.9,0,,,14
126,3068,506,17.62,0,,,14
735,2516,282,30.29,0,,,45
693,1725,76,30.32,0,,,41
735,1698,66,30.33,0,,,44
791,1818,86,30.31,0,,,46
56,2279,336,13.81,0,,,7
56,2279,336,13.2,0,,,7
1982,3219,568,30.33,0,,,54
1427,2113,190,30.31,0,,,71
798,3187,548,30.33,0,,,49
1461,1726,76,30.33,0,,,72
,2617,324,12.54,0,,,0
126,2949,468,18.98,0,,,14
1495,2150,202,30.36,0,,,73
798,3187,548,30.3,0,,,49
3923,1432,6,30.31,0,,,113
509,1732,76,30.32,0,,,33
665,2135,170,30.29,0,,,40
56,2279,336,13.95,0,,,7
819,1840,98,30.32,0,,,47
2929,3431,628,30.34,0,,,57
