NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2228,1745,288,30.29,0,,,37
8597,1658,242,30.35,0,,,79
6444,1927,376,30.31,0,,,60
9403,2420,500,30.32,0,,,83
3766,1434,192,30.33,0,,,138
3702,1807,276,30.34,0,,,134
8597,2315,434,30.33,0,,,79
9953,1114,92,30.39,0,,,84
3249,1915,326,30.32,0,,,77
2283,2341,542,30.34,0,,,40
1468,661,0,30.49,0,,,60
5137,2024,404,30.34,0,,,357
4869,2026,404,30.34,0,,,342
13499,1488,172,30.34,0,,,319
3046,2383,504,30.33,0,,,53
8597,2317,434,30.35,0,,,80
11945,1337,170,30.34,0,,,300
3502,1871,294,30.33,0,,,126
3380,1915,326,30.35,0,,,80
3602,1954,306,30.35,0,,,131
1756,1604,266,30.35,0,,,77
13499,1488,172,30.34,0,,,319
2343,2146,450,30.37,0,,,89
2333,1576,254,30.32,0,,,103
3615,1582,218,30.36,0,,,72
13431,1524,194,30.35,0,,,337
3502,1758,262,30.29,0,,,126
5270,2171,454,30.35,0,,,366
3781,2026,340,30.31,0,,,141
5270,2246,476,30.36,0,,,366
