NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
9521,2110,158,30.33,0,,,460
7732,2082,154,30.34,0,,,216
8309,2517,258,30.34,0,,,190
11938,1234,0,30.27,0,,,237
12210,1858,100,30.35,0,,,396
12834,1857,100,30.31,0,,,411
7108,2500,254,30.34,0,,,334
6229,2165,160,30.34,0,,,308
8839,2527,258,30.35,0,,,362
11140,2460,248,30.29,0,,,501
10177,2165,166,30.33,0,,,283
11637,1854,100,30.35,0,,,374
10591,1775,104,30.34,0,,,286
13186,1858,100,30.36,0,,,424
13065,1857,100,30.31,0,,,419
9191,2053,154,30.34,0,,,433
13065,1858,100,30.27,0,,,420
7413,1694,96,30.33,0,,,621
12982,2156,166,30.32,0,,,254
5393,2357,224,30.29,0,,,284
9576,1947,140,30.33,0,,,176
8452,2180,198,30.27,0,,,195
7375,1794,114,30.29,0,,,340
8839,2278,202,30.32,0,,,361
6804,2169,164,30.33,0,,,324
7301,2049,154,30.33,0,,,610
7486,2008,132,30.33,0,,,189
6138,2485,250,30.35,0,,,307
8839,2486,256,30.33,0,,,361
11609,1304,4,30.3,0,,,232
