NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
792,1444,240,11.9,0,,,57
,1602,300,6.04,0,,,0
9,1036,100,4.93,0,,,3
9,848,80,4.74,0,,,3
,1032,94,4.72,0,,,0
48,1268,196,6.07,0,,,9
132,1226,162,7.34,0,,,18
,1270,250,5.54,0,,,0
,1270,250,5.43,0,,,0
9,848,80,4.81,0,,,3
9,1036,100,4.95,0,,,3
336,1607,322,19.17,0,,,24
,1270,250,5.43,0,,,0
48,1268,196,6.01,0,,,9
,1205,254,5.86,0,,,0
9,848,80,4.82,0,,,3
,1270,250,5.56,0,,,0
48,1268,196,6.13,0,,,9
1072,1444,240,13.88,0,,,60
132,1226,162,7.4,0,,,18
48,1268,196,6.02,0,,,9
,967,112,4.78,0,,,0
,1270,250,5.58,0,,,0
,1550,358,6.07,0,,,0
45,1728,354,9.68,0,,,6
48,1268,196,6.04,0,,,9
,1270,250,5.5,0,,,0
411,1181,152,8.72,0,,,27
,1552,358,6.0,0,,,0
48,1268,196,6.04,0,,,9
