NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
3180,1140,176,30.32,0,,,186
3189,1201,204,26.01,1,,,241
2962,1188,194,30.35,0,,,203
2482,1201,204,25.23,1,,,129
9553,1098,176,30.35,0,,,550
2919,1201,204,26.53,1,,,205
9331,702,52,30.35,0,,,530
2919,1201,204,25.7,1,,,205
8228,794,84,30.34,0,,,413
2919,1201,204,28.3,1,,,205
3743,1201,204,25.55,1,,,200
2919,1201,204,24.9,1,,,205
3313,1201,204,23.19,1,,,165
8870,801,86,30.34,0,,,445
3326,609,28,30.32,0,,,161
2865,717,58,30.31,0,,,161
8935,1154,186,30.35,0,,,620
8093,1114,174,30.34,0,,,407
2919,1201,204,25.72,1,,,205
3254,1187,194,30.35,0,,,228
4729,1201,204,25.53,1,,,267
9256,1136,184,30.35,0,,,464
9544,1184,200,30.34,0,,,662
2919,1201,204,27.14,1,,,205
8921,802,86,30.36,0,,,449
4569,1201,204,27.93,1,,,267
2919,1201,204,25.11,1,,,205
2911,644,34,30.36,0,,,164
10016,794,84,30.3,0,,,502
,,,,,,,
