NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
155,980,114,30.35,0,,,13
182,960,108,30.36,0,,,10
1086,1211,196,30.4,0,,,35
40,553,0,30.42,0,,,6
5814,1336,230,30.33,0,,,161
5457,1183,200,30.35,0,,,145
501,999,126,30.38,0,,,13
501,980,114,30.34,0,,,12
11618,1086,164,30.34,0,,,356
134,976,112,30.36,0,,,12
12956,1086,164,30.35,0,,,392
13867,1091,164,30.31,0,,,415
12938,760,52,30.34,0,,,380
2030,987,118,30.32,0,,,210
88,977,112,30.36,0,,,7
189,553,0,30.43,0,,,9
2354,607,14,30.36,0,,,241
501,980,114,30.35,0,,,12
6341,1067,124,30.34,0,,,497
2081,1271,194,30.36,0,,,215
635,553,0,30.45,0,,,13
192,553,0,30.53,0,,,10
126,957,102,30.35,0,,,7
2233,1258,188,30.39,0,,,233
2519,1216,180,30.36,0,,,270
2158,1287,202,30.35,0,,,228
189,980,114,30.35,0,,,9
6473,1087,138,30.34,0,,,508
14878,1078,162,30.37,0,,,384
189,984,116,30.35,0,,,9
