NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
553151,2511,258,900.3,0,,,27011
17329,2522,258,46.9,1,,,404
183327,2522,258,371.58,1,,,4028
21436,2522,258,47.22,1,,,392
502534,2522,258,779.13,1,,,19193
502534,2522,258,763.22,1,,,19193
19780,2522,258,55.09,1,,,608
19780,2522,258,56.73,1,,,608
81771,2522,258,196.27,1,,,2645
619560,2115,166,900.24,0,,,26951
630055,2166,166,900.17,0,,,16848
502534,2522,258,768.5,1,,,19193
70587,2522,258,153.24,1,,,1827
502534,2522,258,771.96,1,,,19193
502534,2522,258,766.82,1,,,19193
543537,2522,258,881.08,1,,,26316
502534,2522,258,785.26,1,,,19193
32352,2522,258,101.26,1,,,1763
21774,2522,258,48.11,1,,,398
19780,2522,258,56.32,1,,,608
90754,2522,258,177.7,1,,,1768
183327,2522,258,364.21,1,,,4028
19780,2522,258,55.9,1,,,608
81771,2522,258,194.89,1,,,2645
19780,2522,258,57.23,1,,,608
32352,2522,258,102.44,1,,,1763
16509,2522,258,43.85,1,,,319
19780,2522,258,57.84,1,,,608
81771,2522,258,195.56,1,,,2645
21436,2522,258,46.72,1,,,392
