NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
803,2853,794,30.38,0,,,48
825,1525,284,30.38,0,,,49
403,649,0,30.32,0,,,28
871,1512,280,30.35,0,,,44
423,1593,394,30.33,0,,,19
683,1486,276,30.35,0,,,30
403,1725,346,30.36,0,,,28
628,1558,290,30.34,0,,,37
809,1042,132,30.45,0,,,18
688,929,122,30.32,0,,,43
648,1573,296,30.36,0,,,40
666,1318,242,30.35,0,,,40
312,1316,302,30.48,0,,,10
1298,1023,146,30.37,0,,,48
386,1994,432,30.36,0,,,28
1359,1029,146,30.37,0,,,51
420,1273,212,30.34,0,,,29
870,1015,116,30.43,0,,,19
809,1034,130,30.47,0,,,18
1575,649,0,30.28,0,,,35
1359,1029,146,30.4,0,,,51
403,1933,412,30.35,0,,,28
1359,1029,146,30.33,0,,,51
1427,1023,146,30.42,0,,,49
1641,692,6,30.34,0,,,36
1359,1023,146,30.44,0,,,50
769,1034,130,30.32,0,,,17
789,1220,218,30.38,0,,,46
648,687,6,30.38,0,,,39
870,1029,120,30.46,0,,,19
