NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,1283,116,11.0,0,,,0
,1327,122,11.57,0,,,0
30,2644,592,30.01,0,,,10
,1283,116,11.66,0,,,0
,1327,122,11.79,0,,,0
110,2610,560,40.54,0,,,15
,1283,116,11.91,0,,,0
,1283,116,11.74,0,,,0
,1327,122,11.15,0,,,0
,1327,122,11.61,0,,,0
,1283,116,10.96,0,,,0
196790,2352,454,900.31,0,,,528
30,2386,446,20.7,0,,,10
30,2386,446,22.09,0,,,10
,1991,398,15.46,0,,,0
,1327,122,12.02,0,,,0
,1386,148,12.12,0,,,0
30,2610,560,34.98,0,,,5
30,2610,560,34.59,0,,,5
,,,,,,,
30,2386,446,21.81,0,,,10
197128,2331,450,900.31,0,,,531
,1991,398,15.62,0,,,0
,1386,148,11.87,0,,,0
30,2386,446,21.12,0,,,10
,1283,116,11.53,0,,,0
30,2386,446,20.85,0,,,10
,1283,116,11.93,0,,,0
,1991,398,15.54,0,,,0
,1991,398,14.99,0,,,0
