NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
667,1238,134,30.37,0,,,18
658,1353,156,30.26,0,,,18
2790,895,0,30.37,0,,,78
896,1166,108,30.32,0,,,21
2047,1495,208,30.35,0,,,68
896,1166,108,30.36,0,,,21
1902,1495,208,30.32,0,,,65
3408,1660,274,30.33,0,,,104
2727,1499,212,30.33,0,,,86
1641,1667,274,30.31,0,,,63
629,1344,156,30.34,0,,,17
3291,1693,282,30.31,0,,,101
2040,1235,120,30.38,0,,,73
1760,1625,272,30.34,0,,,66
757,1096,80,30.34,0,,,36
2000,1664,274,30.33,0,,,72
848,1227,120,30.33,0,,,20
1960,1655,274,30.33,0,,,71
1950,1495,208,30.3,0,,,66
3405,1312,156,30.35,0,,,103
896,1338,160,30.34,0,,,21
513,895,0,30.39,0,,,26
725,1209,116,30.39,0,,,20
667,1344,156,30.32,0,,,18
719,1490,202,30.37,0,,,35
2727,1499,212,30.35,0,,,86
896,1261,126,30.36,0,,,21
629,1330,152,30.37,0,,,17
3368,1277,150,30.32,0,,,97
2000,1183,96,30.32,0,,,72
