NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
14,2122,520,30.29,0,,,2
1669,1706,322,30.33,0,,,115
3354,674,0,30.34,0,,,207
18,2147,530,30.33,0,,,2
11,2150,534,30.34,0,,,2
324,1411,300,30.34,0,,,13
3354,1345,298,30.34,0,,,207
785,678,0,30.34,0,,,46
1753,678,0,30.42,0,,,117
669,905,88,30.37,0,,,38
954,2389,618,30.58,0,,,52
14,2147,530,30.35,0,,,2
651,1200,184,30.27,0,,,37
14,2161,538,30.35,0,,,2
1753,1529,266,30.36,0,,,117
3257,1345,298,30.32,0,,,206
1669,1581,288,30.35,0,,,115
2650,1321,212,30.34,0,,,167
2728,1453,254,30.34,0,,,184
1753,1069,144,30.34,0,,,117
11,2127,522,30.33,0,,,2
2584,1335,294,30.19,0,,,179
3121,802,70,30.34,0,,,200
1669,1938,422,30.36,0,,,115
1299,1558,324,30.34,0,,,78
18,2171,544,30.31,0,,,2
1210,903,88,30.37,0,,,85
2826,1238,198,30.35,0,,,187
3454,1188,236,30.36,0,,,208
1669,1939,422,30.33,0,,,116
