NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
16906,2917,798,900.27,0,,,958
53619,2471,604,900.25,0,,,6201
16618,2083,476,900.31,0,,,916
,,,,,,,
37685,3266,910,900.31,0,,,2621
53410,2482,604,900.3,0,,,6290
16946,2302,580,900.27,0,,,2280
16235,2692,738,900.55,0,,,1670
14032,1809,288,900.28,0,,,1668
53701,2481,604,900.33,0,,,6214
7258,2571,694,900.32,0,,,626
24369,2570,684,900.56,0,,,1717
24669,2452,526,900.37,0,,,2540
14164,1810,288,900.37,0,,,1683
53599,2461,602,900.28,0,,,6200
,,,,,,,
14594,1744,288,900.31,0,,,1727
44789,2449,600,900.35,0,,,6173
18971,1898,350,900.31,0,,,2551
24681,2450,526,900.37,0,,,2541
16664,1081,0,900.32,0,,,2234
16456,2517,678,900.25,0,,,945
17111,2858,802,900.35,0,,,2309
16984,2891,814,900.31,0,,,2289
17534,2858,802,900.23,0,,,2378
14658,1754,288,900.33,0,,,1735
37352,3230,896,900.33,0,,,2593
24369,2404,618,900.49,0,,,1717
37529,2519,662,900.25,0,,,5224
37327,2279,566,900.29,0,,,5206
